SoilReadingID,SensorID,FieldID,FarmID,RegionID,DateTimeID,MoisturePct,TemperatureC,EC_dS_m,NPKIndex,BatteryPct,CreatedDate
1286,110,240,17,3,1614,25.23,22.38,1.381,67.46,87.38,2025-08-02
1287,296,317,22,1,107,27.09,12.34,0.76,37.52,83.66,2025-09-17
1288,287,350,24,4,1188,25.67,11.08,0.594,42.83,84.8,2025-07-09
1289,29,405,28,2,1605,26.73,19.37,0.766,37.58,41.59,2025-08-13
1290,195,436,30,2,2849,6.42,17.38,0.679,78.71,48.81,2025-07-11
1291,83,390,27,1,608,34.85,40.0,1.275,48.0,82.72,2025-08-16
1292,164,3,1,4,292,18.27,31.27,1.168,87.27,40.12,2025-10-14
1293,15,238,16,5,756,25.96,30.19,0.133,81.87,79.31,2025-09-17
1294,220,59,4,4,1016,20.0,17.9,0.808,57.94,55.02,2025-08-26
1295,234,116,8,4,2839,17.73,18.53,0.871,61.97,81.93,2025-07-20
1296,183,183,12,3,2135,15.91,17.83,1.207,31.15,87.73,2025-08-20
1297,52,351,24,4,2788,15.3,22.23,2.064,33.87,93.03,2025-07-11
1298,46,180,12,3,240,13.13,21.12,0.449,94.62,41.43,2025-07-14
1299,101,365,25,2,1556,32.21,26.52,0.963,59.84,88.58,2025-08-08
1300,19,239,17,3,1379,29.06,11.62,1.43,63.39,63.27,2025-10-16
1301,225,283,19,5,1253,29.91,24.08,0.483,95.68,33.32,2025-08-16
1302,101,365,25,2,2256,30.27,17.44,1.644,32.08,76.41,2025-10-23
1303,145,83,6,1,777,18.17,22.14,1.692,56.84,79.37,2025-09-29
1304,144,433,30,2,2513,33.12,24.34,0.952,68.42,69.17,2025-08-22
1305,43,156,10,1,1269,19.19,12.76,2.087,57.13,37.99,2025-10-14
1306,275,290,19,5,1381,28.84,27.8,0.139,35.28,46.95,2025-07-06
1307,120,45,3,2,847,33.42,21.86,2.145,20.89,96.65,2025-08-02
1308,94,151,10,1,761,28.04,17.63,1.432,68.39,70.03,2025-08-19
1309,220,59,4,4,338,18.29,31.65,1.33,12.51,80.41,2025-10-15
1310,242,354,24,4,2565,29.31,11.73,0.473,68.94,30.17,2025-08-28
1311,86,367,26,3,680,29.05,20.87,0.908,49.98,80.4,2025-08-20
1312,259,128,9,2,2070,21.73,26.8,1.578,77.79,82.46,2025-09-17
1313,228,10,1,4,1786,24.93,23.87,0.79,37.51,49.06,2025-10-08
1314,235,418,29,1,411,20.08,21.41,1.253,74.71,78.31,2025-09-13
1315,164,3,1,4,1038,23.21,12.37,1.291,57.98,76.54,2025-08-11
1316,30,285,19,5,2835,31.73,20.86,1.679,93.81,70.03,2025-07-29
1317,45,320,22,1,113,24.02,23.69,1.048,52.77,93.31,2025-09-25
1318,242,354,24,4,667,18.68,19.9,0.06,48.87,73.19,2025-08-26
1319,113,359,25,2,1976,21.17,29.18,0.879,72.49,62.98,2025-09-16
1320,91,330,23,4,1320,21.22,18.44,3.03,43.81,98.65,2025-07-20
1321,179,393,27,1,2868,30.9,25.77,1.955,51.27,77.49,2025-08-15
1322,269,6,1,4,2092,28.56,29.25,1.496,59.53,59.54,2025-09-29
1323,136,145,10,1,1234,18.47,12.01,1.003,24.2,71.41,2025-07-07
1324,214,52,4,4,211,20.45,19.54,0.474,58.34,65.56,2025-09-20
1325,97,56,4,4,331,18.2,21.11,1.287,98.24,96.93,2025-07-04
1326,175,165,11,2,2489,14.2,13.1,1.168,61.69,53.81,2025-09-18
1327,227,394,27,1,2817,20.22,19.09,1.578,20.02,32.77,2025-09-03
1328,67,252,17,3,699,24.01,20.57,1.048,36.68,50.48,2025-09-16
1329,7,201,13,5,220,27.09,19.12,1.196,83.91,52.69,2025-07-08
1330,300,33,3,2,971,15.24,13.31,1.483,82.83,85.99,2025-08-23
1331,252,221,15,4,110,10.47,19.88,0.087,28.93,99.94,2025-07-20
1332,7,201,13,5,1869,20.62,18.99,0.555,34.16,37.37,2025-08-31
1333,292,77,5,1,38,17.8,11.66,1.615,41.92,96.27,2025-08-27
1334,90,428,29,1,2529,26.51,25.76,1.079,77.32,58.43,2025-08-30
1335,153,266,18,5,17,27.84,26.4,1.15,61.59,84.51,2025-09-12
1336,132,257,18,5,2368,15.38,14.84,1.238,68.55,99.33,2025-08-30
1337,105,233,16,5,2544,30.96,9.25,1.678,36.25,38.51,2025-08-08
1338,286,310,21,1,866,30.09,14.72,1.045,74.59,48.57,2025-08-30
1339,245,298,20,1,243,17.67,22.85,0.456,65.45,75.37,2025-08-29
1340,173,86,6,1,847,24.92,23.83,1.377,32.9,67.55,2025-08-17
1341,188,96,6,1,1364,17.25,28.71,1.288,61.42,54.01,2025-10-27
1342,257,178,12,3,2503,20.91,16.61,0.541,64.56,86.56,2025-08-01
1343,200,117,8,4,89,9.83,20.29,0.807,56.18,64.77,2025-07-16
1344,90,428,29,1,2709,17.27,22.93,0.088,70.78,77.36,2025-08-09
1345,208,31,3,2,273,26.52,20.63,0.749,67.26,82.94,2025-09-16
1346,136,145,10,1,2785,11.64,23.5,0.746,25.89,38.11,2025-10-27
1347,95,55,4,4,1839,28.99,17.87,1.473,84.64,38.71,2025-09-05
1348,86,367,26,3,2345,30.45,29.99,1.389,43.61,44.74,2025-07-06
1349,40,360,25,2,2832,21.8,25.13,0.048,56.54,40.18,2025-07-14
1350,134,103,7,1,697,35.25,31.5,0.998,47.59,34.46,2025-10-17
1351,21,411,28,2,376,22.55,23.97,0.81,49.02,33.18,2025-10-26
1352,180,100,7,1,1448,29.77,25.41,0.587,40.11,92.09,2025-08-08
1353,162,78,5,1,1718,33.85,18.85,1.491,34.19,94.16,2025-09-11
1354,103,275,19,5,685,23.13,17.28,1.09,41.51,32.09,2025-10-21
1355,223,269,18,5,371,16.97,21.21,1.138,33.31,46.82,2025-07-16
1356,81,170,11,2,2330,26.0,27.15,0.103,72.92,88.29,2025-10-03
1357,279,167,11,2,2621,24.28,30.78,2.428,53.72,64.06,2025-07-20
1358,237,158,10,1,1623,27.55,26.45,1.114,52.43,59.33,2025-10-03
1359,55,54,4,4,2636,19.35,26.34,1.239,74.31,64.91,2025-10-16
1360,155,305,20,1,884,28.93,28.74,1.388,34.09,34.99,2025-09-12
1361,200,117,8,4,687,10.18,21.99,0.689,39.09,33.21,2025-09-26
1362,172,51,4,4,554,26.62,20.72,1.646,68.08,89.49,2025-07-17
1363,123,185,12,3,1731,12.86,28.25,0.155,27.43,67.71,2025-10-05
1364,25,191,13,5,352,32.47,13.25,0.976,69.76,84.09,2025-09-24
1365,141,314,21,1,1521,31.47,25.18,2.064,41.85,66.05,2025-08-12
1366,69,218,15,4,2219,32.39,14.93,1.074,41.34,52.8,2025-09-22
1367,140,107,7,1,2392,11.34,18.82,1.658,84.45,79.48,2025-08-16
1368,14,144,10,1,905,24.58,22.63,0.866,69.14,33.3,2025-07-28
1369,145,83,6,1,1555,31.54,15.6,1.432,58.4,56.39,2025-10-14
1370,293,346,23,4,1390,30.58,14.4,0.687,32.41,91.43,2025-07-26
1371,228,10,1,4,18,14.52,18.81,1.719,79.64,32.29,2025-08-05
1372,227,394,27,1,1178,20.32,22.83,0.499,50.93,97.77,2025-08-06
1373,114,203,13,5,1867,29.18,28.68,1.436,38.55,52.17,2025-09-04
1374,152,344,23,4,1581,17.12,15.98,0.833,40.55,32.54,2025-08-24
1375,178,63,4,4,341,18.02,26.93,0.834,70.33,88.89,2025-10-03
1376,216,98,7,1,781,23.2,20.6,1.656,45.52,87.6,2025-08-01
1377,131,13,1,4,697,24.4,27.29,0.42,39.87,54.13,2025-10-19
1378,127,437,30,2,1593,6.96,18.21,1.885,26.78,44.61,2025-09-28
1379,10,424,29,1,1036,26.75,12.71,1.615,58.45,52.64,2025-10-22
1380,33,205,14,4,893,20.3,22.83,2.188,78.23,71.53,2025-07-18
1381,213,404,28,2,950,19.07,19.85,0.093,59.17,57.04,2025-09-05
1382,133,429,29,1,2215,22.53,36.5,1.633,64.75,61.29,2025-07-28
1383,106,241,17,3,2247,6.12,16.94,1.248,34.98,36.28,2025-10-07
1384,223,269,18,5,2666,10.2,19.94,1.425,55.97,36.89,2025-08-14
1385,117,300,20,1,759,25.55,19.81,0.613,74.15,73.96,2025-10-18
1386,126,12,1,4,1821,28.74,14.61,0.717,18.8,68.8,2025-07-02
1387,106,241,17,3,623,12.36,18.26,0.79,67.63,83.88,2025-07-17
1388,280,403,28,2,1237,28.36,26.72,1.292,92.58,55.13,2025-08-10
1389,77,222,15,4,1694,28.71,21.56,0.38,53.95,75.09,2025-10-08
1390,161,229,16,5,1991,23.54,21.32,1.328,49.3,35.8,2025-08-30
1391,23,102,7,1,1205,20.6,20.65,1.161,31.87,56.27,2025-09-04
1392,105,233,16,5,988,40.16,24.25,0.896,47.17,88.74,2025-08-23
1393,298,316,22,1,897,17.46,23.06,1.252,54.92,57.74,2025-09-27
1394,19,239,17,3,1841,23.36,25.01,1.898,68.55,78.07,2025-10-07
1395,269,6,1,4,1334,20.95,21.56,1.086,59.6,99.68,2025-09-06
1396,123,185,12,3,1124,6.0,22.1,1.661,73.77,59.95,2025-08-19
1397,236,361,25,2,1727,23.34,22.9,1.031,61.49,60.54,2025-10-21
1398,27,442,30,2,1625,13.11,22.65,0.389,14.14,78.11,2025-07-18
1399,66,15,1,4,472,13.59,27.95,0.373,77.24,55.4,2025-07-28
1400,119,27,2,4,641,21.66,27.7,1.366,57.72,69.94,2025-10-25
1401,111,89,6,1,145,16.83,16.52,0.652,50.99,60.67,2025-09-23
1402,266,250,17,3,2250,16.54,21.59,0.16,45.41,64.38,2025-10-18
1403,39,40,3,2,2284,25.71,18.36,1.271,71.84,49.38,2025-10-19
1404,211,95,6,1,1899,18.53,36.56,0.928,69.15,31.5,2025-09-04
1405,289,345,23,4,1629,26.05,26.82,1.21,69.06,89.54,2025-09-01
1406,77,222,15,4,2522,29.43,29.01,0.3,35.48,92.57,2025-08-21
1407,287,350,24,4,1257,17.44,21.27,0.084,53.89,78.98,2025-08-28
1408,68,57,4,4,1886,15.92,20.56,0.876,57.51,36.87,2025-08-05
1409,118,175,12,3,1288,33.75,19.35,0.767,62.67,57.72,2025-08-23
1410,110,240,17,3,1935,14.12,20.45,1.188,45.82,92.67,2025-08-25
1411,194,308,21,1,2059,30.0,14.24,1.411,61.52,70.94,2025-07-14
1412,58,356,25,2,657,29.1,30.48,0.684,57.0,96.43,2025-08-20
1413,270,261,18,5,2307,23.01,27.69,1.346,77.12,98.05,2025-07-16
1414,11,105,7,1,93,24.68,17.63,1.636,59.77,48.96,2025-09-07
1415,61,71,5,1,414,28.2,16.25,1.629,46.92,41.78,2025-09-26
1416,17,166,11,2,1123,19.28,30.13,1.506,40.11,77.02,2025-08-26
1417,284,214,15,4,2845,24.56,14.51,1.925,46.49,50.76,2025-09-22
1418,260,303,20,1,2348,20.78,31.8,0.931,68.46,39.37,2025-09-23
1419,49,263,18,5,709,30.5,33.55,1.567,51.26,89.94,2025-10-10
1420,249,306,21,1,93,34.54,20.54,0.441,52.57,33.2,2025-07-22
1421,106,241,17,3,802,22.24,20.48,1.092,49.33,32.88,2025-07-30
1422,121,50,4,4,2866,17.81,26.84,1.121,73.9,67.22,2025-09-07
1423,289,345,23,4,1690,30.02,32.62,1.241,58.16,86.89,2025-09-18
1424,155,305,20,1,205,16.43,27.39,0.94,50.33,67.35,2025-10-10
1425,23,102,7,1,2720,17.71,23.01,1.06,56.7,87.12,2025-09-21
1426,256,195,13,5,1207,19.08,24.68,1.803,50.88,86.92,2025-10-13
1427,113,359,25,2,2703,18.95,19.27,0.818,21.58,98.55,2025-08-05
1428,143,332,23,4,2232,24.45,23.75,2.344,23.83,47.26,2025-10-05
1429,23,102,7,1,1667,21.18,27.66,1.133,78.81,31.81,2025-07-03
1430,266,250,17,3,144,14.11,23.42,1.396,31.85,63.98,2025-09-18
1431,108,376,26,3,2740,15.66,14.1,1.359,60.87,35.7,2025-08-12
1432,157,273,19,5,840,30.46,22.01,1.182,59.2,36.99,2025-07-14
1433,21,411,28,2,1584,33.15,17.04,0.893,66.97,81.75,2025-08-05
1434,294,395,27,1,1709,13.99,16.36,0.018,42.93,30.38,2025-07-26
1435,233,46,3,2,485,30.96,23.1,0.264,60.24,94.81,2025-09-21
1436,297,375,26,3,218,16.66,25.91,1.542,62.11,69.85,2025-09-11
1437,113,359,25,2,2187,17.46,12.93,0.716,76.55,30.15,2025-07-19
1438,66,15,1,4,1590,24.8,13.66,0.815,74.96,93.0,2025-10-06
1439,26,88,6,1,1867,22.34,23.95,0.59,60.27,75.67,2025-09-14
1440,123,185,12,3,1752,35.67,17.34,0.63,73.14,82.61,2025-08-27
1441,4,147,10,1,770,27.6,31.31,0.438,56.56,89.28,2025-10-07
1442,64,280,19,5,2392,10.76,12.77,1.114,62.18,68.07,2025-08-12
1443,155,305,20,1,1727,24.34,21.35,1.592,75.74,32.1,2025-09-18
1444,156,106,7,1,2411,24.82,19.07,1.932,57.58,98.44,2025-08-14
1445,129,231,16,5,1618,17.23,25.13,0.529,78.58,63.82,2025-09-17
1446,200,117,8,4,1215,22.22,28.8,1.464,76.77,68.09,2025-07-15
1447,145,83,6,1,1581,33.46,27.22,2.303,69.19,62.36,2025-10-27
1448,241,248,17,3,2374,22.45,25.84,1.814,57.94,48.03,2025-08-01
1449,2,295,20,1,475,18.18,20.11,0.705,27.92,37.77,2025-09-07
1450,223,269,18,5,987,29.31,21.51,2.443,38.45,91.45,2025-08-02
1451,278,325,22,1,540,13.53,29.89,0.758,53.94,42.47,2025-10-20
1452,284,214,15,4,1967,15.2,30.24,1.587,71.71,47.8,2025-09-06
1453,131,13,1,4,1369,17.8,20.99,1.0,50.85,40.73,2025-10-26
1454,149,174,12,3,959,13.54,26.25,0.994,72.35,86.53,2025-07-28
1455,18,213,15,4,988,31.46,20.34,1.534,49.54,39.8,2025-07-28
1456,185,200,13,5,1093,18.73,27.07,0.059,35.24,36.19,2025-09-25
1457,202,383,26,3,1230,33.69,14.5,0.587,56.79,94.9,2025-09-30
1458,159,272,19,5,1153,21.05,25.58,1.927,42.53,59.5,2025-10-27
1459,85,435,30,2,2549,31.06,19.69,0.189,42.63,92.35,2025-07-04
1460,30,285,19,5,12,20.77,40.0,1.609,53.74,51.05,2025-09-11
1461,116,189,13,5,90,27.86,20.47,2.026,69.08,58.47,2025-10-04
1462,229,438,30,2,888,17.92,16.35,0.022,70.67,87.28,2025-09-29
1463,238,25,2,4,1062,21.77,25.04,0.256,59.76,30.02,2025-07-26
1464,99,130,9,2,187,19.57,24.14,0.864,49.24,61.36,2025-10-26
1465,263,227,16,5,1773,14.41,21.97,1.623,40.64,62.12,2025-07-25
1466,44,208,14,4,2726,18.66,27.9,0.734,70.51,98.66,2025-09-03
1467,286,310,21,1,1482,14.13,18.72,0.47,62.25,62.61,2025-09-05
1468,267,109,7,1,2072,38.25,26.66,1.374,47.68,35.32,2025-10-16
1469,11,105,7,1,1194,31.66,12.49,1.129,71.1,40.42,2025-10-08
1470,166,171,11,2,1638,29.28,21.49,0.39,80.38,35.19,2025-07-11
1471,80,137,9,2,2189,19.85,17.88,1.309,52.33,42.11,2025-09-16
1472,226,279,19,5,2294,14.15,27.95,0.756,43.4,42.06,2025-09-27
1473,21,411,28,2,638,25.56,24.11,0.632,56.35,58.53,2025-07-12
1474,62,154,10,1,635,16.95,14.42,0.157,40.95,57.18,2025-09-26
1475,149,174,12,3,2808,24.96,19.84,1.34,60.66,71.67,2025-09-19
1476,73,372,26,3,2566,26.63,29.98,0.425,55.09,30.97,2025-08-30
1477,101,365,25,2,225,14.78,28.3,1.426,43.48,86.64,2025-07-22
1478,180,100,7,1,1758,18.67,32.55,0.051,30.85,90.01,2025-09-24
1479,166,171,11,2,2028,31.56,19.21,1.288,88.88,62.99,2025-09-14
1480,14,144,10,1,199,25.51,21.7,1.575,40.91,36.72,2025-09-24
1481,226,279,19,5,87,22.31,23.14,1.541,57.25,94.67,2025-10-01
1482,95,55,4,4,1381,20.1,14.58,1.886,54.79,32.33,2025-07-30
1483,264,397,28,2,166,15.2,18.18,0.935,59.32,71.32,2025-08-16
1484,161,229,16,5,1563,14.44,21.44,1.219,49.48,90.02,2025-08-06
1485,278,325,22,1,255,28.22,16.78,1.904,50.39,76.93,2025-09-12
1486,24,408,28,2,79,10.12,27.81,1.602,53.58,79.15,2025-08-27
1487,170,402,28,2,2775,39.26,23.49,0.08,74.45,66.58,2025-08-05
1488,287,350,24,4,1186,24.56,21.85,0.946,61.38,58.32,2025-09-15
1489,62,154,10,1,62,18.71,24.88,0.568,26.58,92.84,2025-10-04
1490,189,152,10,1,2817,29.86,21.01,1.118,61.7,37.19,2025-10-27
1491,70,326,22,1,2327,34.95,20.53,0.377,57.95,45.74,2025-08-28
1492,273,60,4,4,1281,34.81,29.0,1.325,65.28,66.7,2025-07-06
1493,21,411,28,2,2774,39.57,20.96,1.289,23.13,81.83,2025-07-09
1494,6,363,25,2,789,26.18,22.16,2.115,61.53,88.38,2025-10-22
1495,52,351,24,4,524,27.33,24.1,2.447,44.86,40.22,2025-09-07
1496,259,128,9,2,2094,30.04,18.66,0.552,69.48,96.31,2025-07-15
1497,22,204,13,5,2048,21.22,17.15,1.258,41.86,63.02,2025-09-13
1498,160,104,7,1,585,15.76,16.23,1.526,35.42,68.5,2025-10-21
1499,110,240,17,3,2604,40.81,18.42,0.964,32.18,74.87,2025-09-20
1500,80,137,9,2,2855,18.16,22.01,1.526,49.04,40.19,2025-07-12
1501,163,9,1,4,286,29.65,13.3,1.114,51.69,47.0,2025-10-17
1502,202,383,26,3,2374,17.06,32.11,1.157,42.29,62.67,2025-09-01
1503,258,207,14,4,2815,23.87,27.35,1.508,53.22,53.47,2025-09-08
1504,268,194,13,5,77,24.71,23.12,0.895,42.71,47.35,2025-07-03
1505,68,57,4,4,1789,36.05,26.65,1.49,39.73,89.54,2025-09-17
1506,96,353,24,4,256,19.84,12.39,1.206,53.34,85.66,2025-08-08
1507,23,102,7,1,1965,24.61,24.13,1.456,61.19,69.38,2025-07-05
1508,142,219,15,4,888,20.32,11.39,1.211,89.41,69.05,2025-09-29
1509,74,282,19,5,1521,30.7,26.89,0.994,74.03,84.29,2025-10-01
1510,110,240,17,3,1182,11.24,18.87,1.619,95.35,70.74,2025-09-12
1511,253,64,4,4,1838,38.09,29.77,0.921,52.55,50.62,2025-07-11
1512,176,366,25,2,908,30.52,19.53,1.268,97.77,89.81,2025-07-07
1513,217,235,16,5,514,24.96,23.5,0.531,88.29,83.96,2025-08-16
1514,20,293,20,1,1659,25.63,18.16,0.751,66.97,92.4,2025-07-05
1515,41,387,27,1,300,31.52,22.89,1.057,69.71,31.55,2025-07-10
1516,260,303,20,1,249,28.03,9.51,0.056,37.42,41.34,2025-10-08
1517,228,10,1,4,2478,18.48,22.23,0.994,55.05,92.81,2025-10-04
1518,142,219,15,4,1579,22.68,15.14,1.011,91.85,52.6,2025-09-11
1519,244,369,26,3,1501,26.12,20.92,0.378,60.07,96.58,2025-08-16
1520,133,429,29,1,2443,20.64,20.32,2.263,44.89,80.03,2025-07-21
1521,53,431,30,2,1144,21.91,33.34,2.475,55.55,51.55,2025-08-17
1522,197,358,25,2,453,21.2,15.84,1.626,79.05,95.45,2025-07-30
1523,54,244,17,3,2403,20.47,17.31,1.76,46.26,37.37,2025-08-26
1524,79,114,8,4,2494,31.75,26.42,2.504,88.55,73.75,2025-10-05
1525,294,395,27,1,1514,15.63,19.71,2.04,44.98,39.34,2025-10-16
1526,33,205,14,4,2740,20.62,19.98,0.92,93.88,71.02,2025-08-05
1527,70,326,22,1,2334,20.66,18.07,0.427,50.75,42.09,2025-10-19
1528,107,122,8,4,227,32.27,23.42,0.621,65.2,37.49,2025-10-03
1529,234,116,8,4,275,22.85,30.15,0.474,75.72,59.0,2025-09-18
1530,269,6,1,4,440,25.49,9.35,0.532,27.54,46.99,2025-07-01
1531,128,5,1,4,171,19.94,28.72,1.505,71.05,92.75,2025-09-11
1532,298,316,22,1,877,22.54,22.67,0.954,62.25,55.25,2025-09-05
1533,177,23,2,4,1327,18.73,27.99,1.744,55.11,86.52,2025-10-08
1534,176,366,25,2,1001,23.8,22.86,1.145,35.48,74.9,2025-07-13
1535,260,303,20,1,560,27.41,28.57,0.141,0.0,61.57,2025-08-22
1536,279,167,11,2,634,26.48,26.97,0.581,24.5,80.88,2025-07-26
1537,195,436,30,2,208,22.33,19.08,0.949,48.0,33.88,2025-10-05
1538,70,326,22,1,2323,26.29,25.41,0.715,65.8,98.31,2025-10-16
1539,172,51,4,4,2101,13.42,12.19,0.37,68.56,44.96,2025-08-02
1540,153,266,18,5,284,30.35,22.68,0.456,50.83,52.12,2025-10-16
1541,145,83,6,1,2860,21.76,29.62,1.142,56.79,98.56,2025-08-23
1542,291,323,22,1,2304,11.49,20.57,0.699,28.2,36.44,2025-08-15
1543,163,9,1,4,737,23.32,22.3,0.318,83.71,79.49,2025-08-13
1544,141,314,21,1,1816,30.71,17.92,0.536,51.83,88.16,2025-07-15
1545,292,77,5,1,2591,17.62,22.51,0.987,43.93,89.95,2025-08-28
1546,127,437,30,2,857,26.59,4.0,1.31,61.61,77.5,2025-09-15
1547,10,424,29,1,266,26.29,20.16,0.475,43.97,71.93,2025-07-15
1548,115,136,9,2,2038,20.84,18.42,1.887,53.25,62.65,2025-08-28
1549,247,236,16,5,922,22.07,23.79,0.036,70.26,52.49,2025-10-04
1550,175,165,11,2,1991,33.81,25.57,0.679,62.78,50.21,2025-07-01
1551,258,207,14,4,2156,22.3,17.63,1.514,77.41,89.39,2025-10-26
1552,151,220,15,4,1372,14.18,22.47,1.45,73.56,52.59,2025-09-15
1553,225,283,19,5,129,8.84,19.22,1.17,22.11,30.86,2025-07-27
1554,103,275,19,5,1901,11.17,18.54,1.525,43.85,61.3,2025-07-22
1555,97,56,4,4,764,22.97,15.82,1.933,63.21,96.28,2025-07-23
1556,282,309,21,1,140,35.5,23.07,1.228,56.06,37.61,2025-08-05
1557,261,268,18,5,2701,31.8,28.6,0.462,68.84,85.42,2025-09-12
1558,6,363,25,2,2367,24.82,28.27,0.289,39.59,71.85,2025-08-24
1559,300,33,3,2,223,30.03,24.16,1.356,43.35,65.92,2025-10-23
1560,195,436,30,2,2190,27.01,17.45,1.057,68.53,80.14,2025-08-03
1561,291,323,22,1,1721,22.04,11.64,1.682,48.83,53.11,2025-10-12
1562,37,58,4,4,149,15.24,14.99,1.204,75.58,84.91,2025-09-03
1563,16,287,19,5,2519,27.87,20.47,2.064,65.67,65.0,2025-09-23
1564,299,153,10,1,1155,24.91,30.15,1.13,37.41,90.04,2025-10-27
1565,262,1,1,4,2059,37.44,17.49,0.378,71.77,50.24,2025-09-06
1566,71,271,18,5,143,23.1,29.46,0.998,61.96,45.65,2025-09-16
1567,265,391,27,1,173,34.08,25.8,1.578,45.15,62.73,2025-08-07
1568,43,156,10,1,2625,25.84,18.54,1.632,41.45,56.1,2025-09-28
1569,279,167,11,2,1212,24.52,33.51,0.43,58.74,32.1,2025-08-08
1570,15,238,16,5,2175,8.22,14.89,1.137,41.15,35.13,2025-10-27
1571,108,376,26,3,867,25.18,21.18,0.166,59.1,52.14,2025-08-31
1572,96,353,24,4,119,9.84,18.82,0.874,20.74,73.67,2025-07-18
1573,45,320,22,1,268,31.95,26.42,1.2,66.01,86.25,2025-08-10
1574,19,239,17,3,1590,11.97,20.08,1.13,76.11,36.81,2025-09-04
1575,99,130,9,2,683,15.37,29.91,1.793,49.16,90.83,2025-08-30
1576,278,325,22,1,102,27.45,29.74,0.594,16.3,94.99,2025-09-09
1577,242,354,24,4,2206,26.38,22.87,0.715,37.28,52.45,2025-07-22
1578,1,190,13,5,564,19.4,23.51,0.116,69.18,98.97,2025-09-17
1579,135,256,17,3,101,22.76,15.57,1.764,59.59,77.62,2025-08-01
1580,244,369,26,3,1998,25.89,14.32,0.219,30.36,56.42,2025-08-21
1581,77,222,15,4,2591,19.57,12.7,1.236,57.03,62.56,2025-09-03
1582,109,380,26,3,1517,29.53,16.82,2.172,41.21,81.28,2025-08-28
1583,144,433,30,2,2400,20.99,29.91,0.247,72.06,61.84,2025-07-24
1584,156,106,7,1,762,32.94,23.95,2.097,42.81,70.94,2025-10-27
1585,165,286,19,5,111,24.19,21.55,1.146,69.38,72.51,2025-08-30
1586,238,25,2,4,1034,22.8,20.18,1.377,51.52,34.77,2025-07-03
1587,200,117,8,4,2346,14.51,31.28,1.955,63.59,58.53,2025-07-05
1588,211,95,6,1,1554,27.89,16.84,0.809,27.73,88.09,2025-10-19
1589,61,71,5,1,2093,18.7,27.59,1.489,35.38,53.62,2025-10-28
1590,172,51,4,4,1333,17.58,18.96,1.949,79.88,40.34,2025-09-08
1591,122,234,16,5,2057,26.66,22.56,0.427,54.75,97.78,2025-07-09
1592,139,396,27,1,991,30.16,19.8,1.266,65.97,65.62,2025-09-01
1593,215,37,3,2,817,41.92,21.91,0.388,54.17,83.41,2025-10-20
1594,56,8,1,4,1992,14.87,13.91,0.602,72.16,82.96,2025-08-04
1595,160,104,7,1,169,31.55,27.29,1.501,68.34,59.73,2025-07-25
1596,151,220,15,4,1603,14.37,22.39,1.478,81.41,70.58,2025-09-15
1597,255,67,5,1,2838,34.08,23.89,0.993,24.14,30.87,2025-09-05
1598,18,213,15,4,2284,22.24,19.14,1.196,60.47,97.7,2025-09-19
1599,51,181,12,3,690,30.87,23.07,0.507,31.71,50.83,2025-08-27
1600,200,117,8,4,1487,25.0,21.06,0.214,62.18,50.42,2025-07-20
1601,255,67,5,1,382,17.17,30.78,0.544,27.77,98.53,2025-09-23
1602,271,357,25,2,2124,16.97,21.89,0.953,43.93,53.3,2025-09-04
1603,249,306,21,1,316,27.31,6.75,2.433,63.6,70.45,2025-08-02
1604,62,154,10,1,1856,11.25,19.16,1.879,28.28,96.52,2025-09-28
1605,57,324,22,1,1376,28.5,19.25,0.827,70.36,87.4,2025-10-05
1606,233,46,3,2,561,20.51,4.66,0.321,73.77,31.98,2025-09-02
1607,61,71,5,1,834,18.28,10.91,1.215,53.42,69.46,2025-09-02
1608,78,291,20,1,2715,13.56,17.47,0.166,88.28,31.02,2025-07-21
1609,185,200,13,5,1768,21.01,13.81,1.375,59.01,32.18,2025-09-29
1610,74,282,19,5,1284,26.82,13.29,0.673,36.16,67.93,2025-07-31
1611,278,325,22,1,377,19.07,28.52,1.697,47.5,40.74,2025-07-07
1612,39,40,3,2,2752,27.93,24.19,1.011,69.97,79.22,2025-07-28
1613,94,151,10,1,102,17.0,12.33,1.082,41.76,66.14,2025-09-14
1614,279,167,11,2,224,23.65,19.91,0.258,37.15,78.44,2025-10-13
1615,102,17,2,4,2449,24.02,23.03,1.399,99.18,96.68,2025-08-02
1616,300,33,3,2,782,24.33,22.26,0.814,62.61,80.43,2025-09-16
1617,175,165,11,2,1346,24.67,21.74,0.985,67.78,65.62,2025-10-07
1618,156,106,7,1,2225,26.15,19.58,0.471,72.23,42.31,2025-10-26
1619,172,51,4,4,1533,14.81,17.29,1.764,31.84,52.23,2025-10-07
1620,96,353,24,4,89,13.39,19.4,1.335,33.41,52.0,2025-07-08
1621,199,413,28,2,461,29.34,11.18,0.661,73.93,91.86,2025-10-14
1622,191,313,21,1,1685,31.52,19.1,1.773,53.77,71.44,2025-07-05
1623,36,21,2,4,1259,23.17,26.05,0.15,50.66,71.48,2025-10-27
1624,212,349,24,4,61,24.58,21.76,1.614,62.16,72.93,2025-08-19
1625,228,10,1,4,2321,29.75,21.7,1.927,47.82,71.25,2025-09-02
1626,79,114,8,4,1635,24.24,23.69,1.759,89.34,46.25,2025-07-18
1627,21,411,28,2,1525,24.38,20.7,1.31,85.7,62.96,2025-09-27
