YieldRecordID,FieldID,FarmID,RegionID,CropID,SeasonID,DateTimeID,AreaHectares,YieldTonnes,YieldPerHectare,MoisturePct,Grade,CreatedDate
5421,189,13,5,1,2,1477,9.87,2.497,0.253,17.12,A,2025-07-15
5422,434,30,2,5,3,2396,4.87,3.68,0.756,11.85,A,2025-09-12
5423,30,2,4,3,3,247,3.34,3.985,1.193,11.51,B,2025-07-18
5424,322,22,1,2,1,2538,4.9,5.901,1.204,15.5,A,2025-08-17
5425,38,3,2,2,1,1736,7.86,2.877,0.366,12.97,C,2025-10-14
5426,276,19,5,3,3,1796,5.26,4.942,0.94,9.17,C,2025-07-14
5427,391,27,1,7,3,907,10.06,3.009,0.299,8.67,B,2025-08-01
5428,122,8,4,5,1,336,7.47,2.582,0.346,15.13,B,2025-10-02
5429,293,20,1,3,3,1333,10.26,6.241,0.608,12.54,A,2025-08-25
5430,165,11,2,1,1,1911,3.57,2.481,0.695,10.05,B,2025-10-19
5431,22,2,4,7,3,227,7.32,9.0,1.23,12.13,A,2025-08-18
5432,184,12,3,1,2,437,10.42,2.008,0.193,9.78,B,2025-07-26
5433,43,3,2,4,1,261,4.02,1.58,0.393,11.36,A,2025-10-14
5434,283,19,5,7,1,595,11.84,3.385,0.286,12.6,A,2025-08-19
5435,147,10,1,8,3,2626,5.63,4.79,0.851,8.7,A,2025-10-01
5436,68,5,1,6,3,818,7.86,2.531,0.322,17.02,A,2025-07-04
5437,412,28,2,4,2,1076,9.23,4.589,0.497,9.03,A,2025-08-13
5438,358,25,2,6,2,2865,8.68,3.322,0.383,10.18,C,2025-07-23
5439,406,28,2,2,2,1289,5.15,3.542,0.688,14.04,A,2025-07-16
5440,414,28,2,7,2,2124,6.73,2.683,0.399,15.71,A,2025-09-20
5441,441,30,2,4,3,1990,7.86,3.478,0.442,8.75,A,2025-09-25
5442,14,1,4,5,3,2455,8.34,4.248,0.509,12.74,B,2025-07-20
5443,191,13,5,5,3,497,8.78,8.423,0.959,14.9,B,2025-10-08
5444,228,16,5,5,2,1060,6.65,1.589,0.239,9.95,B,2025-08-12
5445,389,27,1,6,3,1329,11.53,3.14,0.272,10.65,A,2025-08-19
5446,360,25,2,4,2,2756,3.86,5.123,1.327,7.22,B,2025-10-04
5447,364,25,2,6,2,1159,9.2,4.625,0.503,11.53,A,2025-08-06
5448,44,3,2,7,2,506,5.02,1.825,0.364,15.57,A,2025-08-13
5449,408,28,2,8,2,2676,2.87,4.753,1.656,12.9,B,2025-09-18
5450,387,27,1,2,1,627,9.0,8.653,0.961,11.4,B,2025-09-03
5451,93,6,1,6,2,919,10.01,4.644,0.464,12.15,A,2025-10-27
5452,422,29,1,5,3,2575,6.57,3.357,0.511,17.22,B,2025-08-22
5453,2,1,4,3,2,1865,10.4,3.414,0.328,11.96,C,2025-09-28
5454,245,17,3,7,1,1404,7.38,2.211,0.3,6.0,B,2025-07-10
5455,122,8,4,8,3,276,3.19,2.083,0.653,13.38,B,2025-10-26
5456,415,28,2,3,1,2206,2.81,5.708,2.031,14.9,B,2025-08-19
5457,293,20,1,4,3,2413,6.58,8.202,1.247,10.96,A,2025-09-02
5458,100,7,1,8,1,2112,9.9,4.614,0.466,12.31,A,2025-08-06
5459,21,2,4,6,2,1,10.44,14.178,1.358,13.68,A,2025-07-11
5460,331,23,4,5,1,1723,9.31,5.452,0.586,10.94,B,2025-09-10
5461,356,25,2,7,2,1912,7.99,2.231,0.279,9.86,A,2025-10-14
5462,357,25,2,5,1,1417,1.55,1.4,0.903,8.17,C,2025-10-21
5463,378,26,3,2,2,29,4.5,19.176,4.261,7.38,A,2025-10-12
5464,353,24,4,7,3,926,0.64,4.806,7.509,15.13,A,2025-08-26
5465,196,13,5,3,2,45,5.51,6.85,1.243,7.84,C,2025-08-22
5466,89,6,1,3,2,241,8.79,10.779,1.226,10.27,C,2025-10-27
5467,148,10,1,8,1,227,4.84,9.815,2.028,12.95,A,2025-10-18
5468,46,3,2,3,3,949,3.35,3.289,0.982,11.1,B,2025-08-31
5469,196,13,5,4,3,1795,11.06,6.117,0.553,7.4,A,2025-10-09
5470,389,27,1,2,1,509,11.49,4.74,0.413,9.97,A,2025-08-03
5471,26,2,4,6,3,839,11.22,7.243,0.646,16.42,A,2025-07-28
5472,428,29,1,6,2,1437,8.9,5.461,0.614,9.57,B,2025-09-21
5473,436,30,2,8,3,254,3.77,5.955,1.58,6.0,A,2025-09-17
5474,319,22,1,2,1,2028,1.07,2.68,2.505,10.1,C,2025-08-07
5475,91,6,1,8,2,2810,3.68,4.825,1.311,13.99,A,2025-07-06
5476,337,23,4,7,1,390,5.23,2.343,0.448,6.37,A,2025-07-12
5477,438,30,2,8,1,2592,9.34,9.297,0.995,17.37,A,2025-08-06
5478,382,26,3,2,2,2636,4.07,8.52,2.093,15.03,B,2025-10-14
5479,20,2,4,7,3,2802,2.11,1.85,0.877,14.9,C,2025-09-30
5480,440,30,2,5,3,2425,6.06,9.418,1.554,13.6,A,2025-08-30
5481,348,24,4,6,1,1968,1.73,2.209,1.277,11.72,B,2025-10-19
5482,334,23,4,2,3,782,7.55,4.208,0.557,14.23,A,2025-10-26
5483,81,6,1,6,1,2316,1.51,4.134,2.738,10.12,B,2025-10-13
5484,7,1,4,3,3,672,9.13,6.969,0.763,11.33,A,2025-07-30
5485,191,13,5,6,1,2639,11.73,1.945,0.166,13.41,A,2025-10-28
5486,17,2,4,4,3,2684,4.3,10.006,2.327,8.09,A,2025-10-14
5487,332,23,4,2,2,319,4.87,4.633,0.951,6.72,A,2025-07-11
5488,254,17,3,8,3,40,2.73,3.396,1.244,20.0,B,2025-08-24
5489,74,5,1,3,2,672,1.67,2.737,1.639,11.18,B,2025-07-02
5490,150,10,1,7,3,1258,11.07,2.517,0.227,17.75,C,2025-10-07
5491,342,23,4,5,2,2558,11.76,4.114,0.35,14.0,B,2025-08-09
5492,29,2,4,1,3,1622,6.41,8.994,1.403,12.86,A,2025-09-29
5493,220,15,4,4,2,1188,1.27,2.989,2.354,10.1,C,2025-08-14
5494,228,16,5,4,3,1266,5.71,3.217,0.563,10.82,A,2025-07-11
5495,360,25,2,6,3,2775,1.74,0.882,0.507,17.05,C,2025-10-24
5496,105,7,1,3,3,1384,7.6,1.494,0.197,8.95,A,2025-07-08
5497,142,10,1,2,2,1302,6.89,6.781,0.984,14.18,A,2025-08-03
5498,285,19,5,4,3,920,11.93,7.99,0.67,11.36,B,2025-10-15
5499,255,17,3,3,2,1574,3.89,7.43,1.91,15.59,C,2025-10-21
5500,109,7,1,5,2,1747,2.77,3.231,1.166,13.79,A,2025-08-27
5501,292,20,1,3,1,2559,8.67,15.865,1.83,10.5,B,2025-08-26
5502,313,21,1,8,3,688,11.18,5.635,0.504,16.18,A,2025-08-07
5503,311,21,1,5,1,2533,4.79,3.424,0.715,12.51,C,2025-08-20
5504,141,9,2,8,3,1588,4.77,6.448,1.352,9.38,B,2025-10-22
5505,161,11,2,2,1,2113,2.67,10.165,3.807,11.59,B,2025-09-29
5506,199,13,5,5,2,1800,7.45,5.994,0.805,11.54,A,2025-10-11
5507,168,11,2,7,1,1699,1.77,4.387,2.479,12.99,B,2025-09-01
5508,267,18,5,2,3,2105,7.5,10.774,1.437,14.03,B,2025-08-15
5509,37,3,2,8,1,1100,4.5,4.646,1.032,12.06,C,2025-07-25
5510,440,30,2,8,2,2073,2.09,6.872,3.288,15.24,A,2025-09-04
5511,283,19,5,2,2,2352,11.8,2.682,0.227,14.17,C,2025-09-22
5512,63,4,4,4,3,2117,3.36,6.613,1.968,11.31,A,2025-09-24
5513,341,23,4,4,2,1656,1.34,5.121,3.822,11.72,A,2025-10-27
5514,19,2,4,5,1,997,0.75,7.967,10.623,16.46,A,2025-09-04
5515,15,1,4,2,3,1230,1.14,2.86,2.509,14.17,C,2025-08-30
5516,308,21,1,6,1,2779,11.76,6.942,0.59,16.67,A,2025-10-24
5517,332,23,4,5,2,63,11.83,11.337,0.958,13.38,B,2025-10-27
5518,353,24,4,6,3,45,3.8,7.274,1.914,9.16,C,2025-08-14
5519,35,3,2,3,3,2654,3.3,6.773,2.052,10.47,B,2025-07-11
5520,50,4,4,1,3,1461,3.09,1.589,0.514,9.53,A,2025-08-11
5521,164,11,2,8,3,773,7.92,7.093,0.896,15.82,A,2025-08-25
5522,203,13,5,1,3,2386,5.12,4.634,0.905,10.21,A,2025-07-21
5523,148,10,1,7,3,680,3.1,2.629,0.848,15.84,A,2025-08-21
5524,120,8,4,7,1,2416,2.63,9.646,3.668,14.88,A,2025-08-06
5525,244,17,3,7,3,1474,1.2,3.386,2.822,13.14,C,2025-07-03
5526,109,7,1,4,3,307,11.78,2.898,0.246,13.12,A,2025-10-19
5527,110,7,1,1,2,794,1.37,3.814,2.784,6.0,A,2025-10-18
5528,371,26,3,2,2,814,7.98,6.308,0.79,11.43,A,2025-07-12
5529,135,9,2,1,3,1672,7.42,7.876,1.061,13.21,B,2025-07-06
5530,229,16,5,7,3,837,7.92,5.036,0.636,11.27,B,2025-08-10
5531,379,26,3,2,1,1213,9.82,4.427,0.451,17.49,A,2025-10-20
5532,356,25,2,6,1,214,7.05,5.564,0.789,10.62,A,2025-09-24
5533,106,7,1,6,1,2113,5.35,7.745,1.448,10.09,A,2025-10-04
5534,384,26,3,3,2,266,0.5,3.537,7.074,11.5,A,2025-07-18
5535,349,24,4,6,1,2077,5.17,2.686,0.52,8.41,A,2025-07-12
5536,253,17,3,6,2,1744,4.1,6.573,1.603,10.52,A,2025-10-27
5537,73,5,1,5,3,1244,10.66,5.008,0.47,14.99,A,2025-08-04
5538,98,7,1,1,1,1421,5.62,4.78,0.851,13.59,B,2025-10-26
5539,58,4,4,4,3,1317,0.64,6.773,10.583,7.25,A,2025-08-23
5540,22,2,4,1,2,304,11.53,5.37,0.466,16.61,A,2025-07-04
5541,88,6,1,5,3,2283,3.81,2.622,0.688,15.01,A,2025-08-13
5542,223,15,4,4,3,1847,1.54,4.72,3.065,16.54,B,2025-07-17
5543,180,12,3,5,3,1624,3.59,5.347,1.489,6.87,B,2025-09-12
5544,124,8,4,5,2,1339,1.11,2.032,1.831,17.06,A,2025-07-05
5545,311,21,1,7,2,2498,8.33,10.672,1.281,13.15,B,2025-08-07
5546,85,6,1,2,1,499,5.71,10.295,1.803,12.55,A,2025-09-20
5547,411,28,2,4,1,2687,6.25,3.027,0.484,10.17,B,2025-09-23
5548,80,5,1,8,3,326,4.7,2.819,0.6,15.93,A,2025-07-17
5549,71,5,1,3,2,705,6.94,5.113,0.737,10.25,B,2025-10-13
5550,380,26,3,6,2,1736,1.87,1.975,1.056,12.4,A,2025-10-14
5551,177,12,3,1,1,1879,7.45,3.985,0.535,13.24,A,2025-09-02
5552,369,26,3,4,1,521,3.38,5.002,1.48,12.41,B,2025-07-26
5553,108,7,1,2,1,2140,11.5,6.059,0.527,9.07,A,2025-10-09
5554,409,28,2,5,3,943,7.62,3.457,0.454,13.35,A,2025-07-01
5555,258,18,5,5,1,2758,1.49,3.149,2.113,14.26,A,2025-09-05
5556,166,11,2,1,1,561,7.72,3.417,0.443,8.17,A,2025-08-28
5557,108,7,1,6,2,1561,1.57,7.728,4.922,8.82,A,2025-09-28
5558,86,6,1,4,1,1708,11.44,10.533,0.921,12.71,A,2025-10-05
5559,13,1,4,7,2,1322,3.94,3.258,0.827,19.7,B,2025-10-22
5560,268,18,5,7,2,1213,4.46,4.016,0.9,13.03,A,2025-07-16
5561,30,2,4,1,3,1521,3.47,8.344,2.405,6.0,A,2025-07-01
5562,90,6,1,4,3,1192,3.91,1.401,0.358,16.5,C,2025-07-12
5563,172,11,2,3,1,248,11.12,8.154,0.733,11.57,A,2025-07-28
5564,357,25,2,7,2,742,5.96,3.959,0.664,13.78,A,2025-09-21
5565,430,30,2,7,1,1772,9.8,6.019,0.614,11.89,B,2025-09-30
5566,157,10,1,5,3,2668,3.33,5.402,1.622,17.81,A,2025-10-24
5567,383,26,3,1,1,1646,7.0,7.756,1.108,16.8,A,2025-10-13
5568,246,17,3,6,2,2500,1.69,6.283,3.718,7.25,B,2025-08-24
5569,155,10,1,7,3,559,6.85,5.741,0.838,16.56,B,2025-08-12
5570,35,3,2,6,3,868,5.84,7.817,1.339,7.09,B,2025-10-20
5571,261,18,5,3,2,2524,6.33,8.113,1.282,13.22,C,2025-08-11
5572,356,25,2,1,2,1913,7.91,0.805,0.102,11.49,C,2025-07-29
5573,218,15,4,5,3,2531,7.64,4.237,0.555,10.92,A,2025-10-08
5574,105,7,1,3,1,2741,7.69,3.855,0.501,10.84,B,2025-07-18
5575,102,7,1,1,2,2177,1.69,4.475,2.648,14.4,A,2025-09-28
5576,95,6,1,3,3,2695,1.73,5.848,3.38,10.4,A,2025-08-14
5577,53,4,4,8,3,401,9.6,7.341,0.765,15.18,B,2025-10-09
5578,133,9,2,3,2,1036,3.19,10.935,3.428,13.53,C,2025-09-15
5579,133,9,2,1,3,653,4.67,2.138,0.458,12.64,A,2025-08-26
5580,391,27,1,5,3,1775,0.85,4.241,4.989,6.64,A,2025-09-08
5581,12,1,4,4,2,2694,0.54,10.086,18.678,10.72,A,2025-08-24
5582,177,12,3,8,2,2191,4.19,2.63,0.628,10.14,A,2025-09-14
5583,329,23,4,2,1,2578,1.69,3.001,1.776,13.95,C,2025-09-13
5584,325,22,1,6,1,629,4.26,1.35,0.317,12.8,A,2025-09-29
5585,328,23,4,1,1,1644,0.7,3.034,4.334,11.84,A,2025-07-17
5586,156,10,1,6,3,2317,9.2,3.102,0.337,12.13,B,2025-10-25
5587,252,17,3,3,2,1546,11.55,12.781,1.107,13.8,B,2025-09-29
5588,309,21,1,4,1,391,5.4,4.782,0.886,11.14,B,2025-07-17
5589,168,11,2,3,2,487,11.88,3.827,0.322,9.03,A,2025-07-08
5590,388,27,1,7,3,997,10.18,6.612,0.65,6.0,B,2025-09-30
5591,151,10,1,1,2,2520,11.78,2.992,0.254,18.35,C,2025-08-16
5592,297,20,1,6,1,1370,9.64,7.127,0.739,15.58,A,2025-07-15
5593,305,20,1,2,1,1388,11.07,9.454,0.854,14.77,B,2025-08-15
5594,194,13,5,3,3,2776,5.05,3.846,0.762,8.74,B,2025-07-09
5595,136,9,2,7,2,2384,4.75,5.847,1.231,7.94,A,2025-09-07
5596,162,11,2,7,2,1214,10.55,1.729,0.164,10.44,A,2025-09-03
5597,209,14,4,5,2,2703,2.68,3.185,1.188,12.92,A,2025-08-20
5598,192,13,5,3,3,2791,6.4,11.166,1.745,13.38,A,2025-09-09
5599,55,4,4,8,1,387,9.65,2.026,0.21,10.77,B,2025-09-03
5600,239,17,3,8,2,600,9.44,6.032,0.639,14.35,A,2025-08-14
5601,159,10,1,6,1,23,9.24,4.325,0.468,6.56,B,2025-07-19
5602,169,11,2,3,3,1935,1.9,6.566,3.456,14.25,C,2025-10-13
5603,241,17,3,6,3,469,9.58,5.488,0.573,9.65,A,2025-08-31
5604,389,27,1,5,2,2714,7.77,2.764,0.356,11.56,A,2025-07-08
5605,5,1,4,5,3,1088,10.19,10.081,0.989,11.24,B,2025-09-29
5606,376,26,3,7,2,212,2.16,10.556,4.887,11.36,A,2025-09-18
5607,96,6,1,6,1,1131,7.8,4.405,0.565,12.66,B,2025-10-21
5608,51,4,4,7,3,2456,2.86,8.173,2.858,6.24,A,2025-07-21
5609,374,26,3,7,2,1782,2.69,4.522,1.681,12.48,A,2025-09-05
5610,148,10,1,6,3,919,11.46,7.843,0.684,6.2,C,2025-10-21
5611,266,18,5,6,1,369,1.74,3.112,1.789,12.07,A,2025-10-03
5612,422,29,1,7,3,382,1.99,4.947,2.486,15.53,A,2025-09-30
5613,325,22,1,1,3,2455,0.51,3.652,7.161,10.15,A,2025-09-07
5614,248,17,3,1,3,2397,3.16,4.046,1.28,10.64,B,2025-08-05
5615,184,12,3,6,1,2318,3.02,20.798,6.887,11.27,B,2025-08-07
5616,97,6,1,5,1,122,1.92,5.04,2.625,13.8,B,2025-09-11
5617,8,1,4,3,3,2101,7.2,6.406,0.89,13.14,A,2025-07-29
5618,114,8,4,5,2,652,7.56,1.03,0.136,9.65,B,2025-07-23
5619,141,9,2,5,3,2724,4.41,6.701,1.52,7.11,B,2025-07-30
5620,284,19,5,4,3,653,9.14,5.505,0.602,11.12,A,2025-08-20
5621,6,1,4,4,1,2741,6.19,12.565,2.03,13.19,A,2025-08-17
5622,101,7,1,2,3,1242,10.89,9.746,0.895,10.9,B,2025-09-20
5623,191,13,5,7,1,1062,1.21,4.828,3.99,11.64,B,2025-09-18
5624,234,16,5,6,2,122,10.74,5.038,0.469,7.95,A,2025-10-10
5625,379,26,3,3,2,1055,4.69,2.585,0.551,11.17,A,2025-08-25
5626,4,1,4,8,2,879,11.46,3.458,0.302,6.01,A,2025-09-28
5627,404,28,2,2,3,1817,7.77,6.985,0.899,17.37,B,2025-07-16
5628,408,28,2,7,2,2574,11.53,2.061,0.179,16.84,A,2025-10-05
5629,111,8,4,1,2,1635,8.4,2.679,0.319,15.75,B,2025-09-10
5630,410,28,2,1,1,1772,6.02,4.324,0.718,16.69,A,2025-08-01
5631,74,5,1,6,3,1232,3.94,3.38,0.858,11.85,A,2025-08-15
5632,150,10,1,4,3,2249,4.45,1.925,0.433,10.99,B,2025-09-11
5633,81,6,1,8,2,1420,3.75,1.285,0.343,8.17,A,2025-10-02
5634,226,15,4,3,2,1060,1.15,3.543,3.081,18.78,B,2025-07-30
5635,259,18,5,7,2,538,10.62,7.042,0.663,14.45,A,2025-10-03
5636,188,13,5,1,1,97,8.7,1.315,0.151,14.04,B,2025-10-08
5637,48,4,4,6,1,221,3.1,2.017,0.651,10.6,A,2025-07-03
5638,239,17,3,7,2,2647,2.65,4.054,1.53,9.35,A,2025-07-23
5639,414,28,2,2,3,2009,6.43,2.637,0.41,9.54,C,2025-07-02
5640,268,18,5,5,1,2451,2.87,4.64,1.617,18.98,C,2025-10-23
5641,409,28,2,7,3,2570,5.98,1.513,0.253,17.21,A,2025-08-30
5642,187,12,3,8,2,2543,1.94,3.553,1.831,12.18,C,2025-08-23
5643,372,26,3,8,2,1948,8.11,3.568,0.44,16.29,B,2025-09-09
5644,40,3,2,6,1,80,1.23,5.008,4.072,13.52,B,2025-09-03
5645,361,25,2,8,2,1249,4.95,4.542,0.918,14.51,A,2025-07-30
5646,261,18,5,6,1,1235,7.45,3.383,0.454,12.68,A,2025-10-18
5647,281,19,5,7,2,716,8.38,4.727,0.564,8.17,B,2025-10-23
5648,317,22,1,2,1,1912,2.29,8.855,3.867,10.5,A,2025-07-24
5649,87,6,1,4,1,2219,6.92,4.11,0.594,12.9,A,2025-10-24
5650,166,11,2,2,2,815,10.24,6.012,0.587,11.87,A,2025-10-09
5651,9,1,4,5,2,2702,5.53,7.5,1.356,13.84,B,2025-07-26
5652,397,28,2,8,1,937,9.03,4.236,0.469,10.5,A,2025-10-15
5653,44,3,2,7,3,1002,0.84,5.848,6.962,14.57,B,2025-08-01
5654,421,29,1,3,3,1397,11.7,3.012,0.257,11.31,A,2025-09-25
5655,185,12,3,8,2,1489,8.63,3.796,0.44,12.2,B,2025-07-06
5656,264,18,5,5,1,2829,5.56,2.019,0.363,10.15,A,2025-09-04
5657,306,21,1,2,1,2359,5.12,6.447,1.259,6.0,B,2025-10-12
5658,22,2,4,1,2,421,8.72,2.118,0.243,15.72,A,2025-08-22
5659,200,13,5,1,2,1214,7.89,4.742,0.601,16.43,A,2025-09-16
5660,255,17,3,1,2,432,4.73,12.682,2.681,11.86,A,2025-10-05
5661,426,29,1,4,3,1028,1.1,9.701,8.819,15.88,A,2025-07-01
5662,310,21,1,6,1,813,9.09,12.005,1.321,9.7,A,2025-07-18
5663,277,19,5,1,3,672,3.57,2.122,0.594,15.53,A,2025-07-04
5664,370,26,3,5,1,1562,5.33,19.322,3.625,14.27,A,2025-10-13
5665,414,28,2,1,1,2729,11.71,13.378,1.142,10.06,C,2025-07-09
5666,34,3,2,1,2,2576,1.18,5.472,4.637,12.01,A,2025-10-11
5667,352,24,4,2,1,232,1.55,6.917,4.463,11.12,C,2025-09-30
5668,54,4,4,7,3,1902,8.22,7.849,0.955,10.46,A,2025-08-18
5669,261,18,5,5,3,2645,5.95,2.722,0.457,11.52,B,2025-08-11
5670,371,26,3,2,2,1297,5.45,4.504,0.826,12.14,B,2025-08-12
5671,358,25,2,7,3,419,0.99,3.438,3.473,6.0,A,2025-09-15
5672,162,11,2,3,1,1548,0.58,5.8,10.0,13.14,A,2025-08-12
5673,292,20,1,6,1,812,5.99,3.606,0.602,15.86,A,2025-08-13
5674,113,8,4,6,2,2428,5.31,5.462,1.029,6.83,A,2025-10-14
5675,315,22,1,1,1,998,2.97,4.575,1.54,12.14,B,2025-09-23
5676,5,1,4,6,2,786,7.79,3.91,0.502,12.42,A,2025-10-13
5677,245,17,3,6,2,619,9.83,5.221,0.531,8.66,C,2025-07-24
5678,279,19,5,6,3,1519,1.48,7.555,5.105,8.84,A,2025-08-26
5679,415,28,2,5,3,462,1.79,5.457,3.049,14.2,B,2025-08-18
5680,387,27,1,4,2,252,6.17,9.162,1.485,13.01,A,2025-08-22
5681,46,3,2,4,3,1481,6.61,5.398,0.817,8.6,A,2025-07-20
5682,184,12,3,5,2,281,8.33,2.29,0.275,16.56,A,2025-09-08
5683,245,17,3,1,1,1760,10.36,8.825,0.852,8.64,B,2025-10-23
5684,390,27,1,1,2,1838,4.9,1.593,0.325,16.79,B,2025-09-18
5685,40,3,2,5,3,1574,1.53,3.842,2.511,10.58,A,2025-08-11
5686,130,9,2,6,3,1187,2.53,1.532,0.606,13.5,B,2025-09-11
5687,158,10,1,5,3,214,6.91,4.456,0.645,9.3,B,2025-09-12
5688,441,30,2,3,2,507,11.87,8.088,0.681,9.38,A,2025-09-10
5689,234,16,5,5,1,305,8.33,0.64,0.077,16.6,B,2025-07-01
5690,226,15,4,6,1,2076,3.99,2.892,0.725,7.11,B,2025-08-29
5691,315,22,1,7,1,721,10.42,3.554,0.341,14.42,B,2025-08-04
5692,110,7,1,2,3,1321,8.61,1.71,0.199,11.47,A,2025-09-16
5693,66,4,4,4,1,1882,11.56,7.113,0.615,12.86,B,2025-10-04
5694,386,26,3,7,3,152,9.84,8.721,0.886,13.96,A,2025-07-27
5695,367,26,3,2,1,1883,3.48,2.065,0.593,14.64,B,2025-09-23
5696,190,13,5,7,1,1288,1.82,5.903,3.243,8.31,A,2025-07-02
5697,253,17,3,1,1,182,8.58,1.951,0.227,11.47,B,2025-10-23
5698,39,3,2,1,2,910,1.36,9.215,6.776,14.06,B,2025-08-28
5699,380,26,3,4,2,1466,11.43,0.912,0.08,13.61,B,2025-07-18
5700,158,10,1,1,1,1178,8.93,8.309,0.93,15.73,B,2025-07-06
5701,204,13,5,4,3,978,3.45,5.199,1.507,8.73,A,2025-07-30
5702,123,8,4,4,2,2819,6.11,4.728,0.774,11.67,B,2025-10-11
5703,390,27,1,8,1,1689,3.33,3.114,0.935,12.39,A,2025-08-31
5704,246,17,3,2,1,851,3.06,6.581,2.151,10.63,A,2025-08-26
5705,392,27,1,8,1,1476,9.92,2.349,0.237,14.67,A,2025-09-22
5706,161,11,2,1,1,2040,1.61,6.756,4.196,11.35,A,2025-09-25
5707,420,29,1,6,1,414,2.98,3.051,1.024,16.4,A,2025-08-05
5708,226,15,4,8,1,2069,1.73,3.473,2.008,19.52,A,2025-07-09
5709,242,17,3,1,2,1357,5.72,4.857,0.849,18.27,A,2025-10-23
5710,212,14,4,8,3,2170,4.37,7.465,1.708,11.62,B,2025-08-24
5711,212,14,4,6,2,2637,7.84,1.352,0.172,8.79,A,2025-08-10
5712,327,22,1,3,1,2460,10.19,10.56,1.036,14.54,A,2025-08-21
5713,140,9,2,5,1,2697,8.02,3.48,0.434,11.26,A,2025-08-09
5714,134,9,2,1,1,334,6.35,2.175,0.343,13.91,B,2025-10-08
5715,351,24,4,8,3,2352,9.61,6.758,0.703,9.97,A,2025-07-19
5716,383,26,3,8,3,2184,11.58,4.654,0.402,12.76,C,2025-10-18
5717,4,1,4,5,3,1749,7.64,3.934,0.515,10.4,A,2025-07-16
5718,432,30,2,4,1,988,11.04,11.285,1.022,14.16,B,2025-10-13
5719,425,29,1,1,1,1509,7.75,5.66,0.73,12.78,B,2025-09-12
5720,191,13,5,5,2,306,6.73,9.134,1.357,6.0,C,2025-09-29
5721,243,17,3,3,3,2773,7.3,6.12,0.838,12.37,A,2025-10-16
5722,26,2,4,7,1,162,5.38,0.748,0.139,12.51,A,2025-10-12
5723,419,29,1,1,2,2091,6.98,3.2,0.458,14.41,C,2025-08-18
5724,219,15,4,8,3,524,7.42,3.069,0.414,14.93,A,2025-07-31
5725,89,6,1,6,1,314,2.02,3.813,1.888,9.66,B,2025-09-23
5726,293,20,1,1,1,1726,1.84,3.785,2.057,16.52,B,2025-08-23
5727,168,11,2,2,3,1942,8.94,3.595,0.402,12.51,B,2025-07-26
5728,428,29,1,7,3,1717,9.92,2.742,0.276,16.5,B,2025-08-19
5729,421,29,1,7,2,2091,10.75,3.8,0.353,13.41,B,2025-09-07
5730,224,15,4,4,1,2849,11.05,3.445,0.312,10.42,C,2025-09-10
5731,332,23,4,3,1,2161,6.19,2.453,0.396,12.62,A,2025-09-30
5732,401,28,2,4,3,2539,11.37,6.324,0.556,8.05,A,2025-07-31
5733,182,12,3,6,1,334,11.6,4.996,0.431,7.86,A,2025-08-22
5734,73,5,1,6,1,1133,9.02,2.577,0.286,7.19,A,2025-10-08
5735,50,4,4,6,1,138,2.92,5.849,2.003,12.16,A,2025-08-15
5736,346,23,4,4,2,2087,2.19,3.292,1.503,8.43,A,2025-08-22
5737,250,17,3,6,3,2687,0.5,3.368,6.736,12.3,B,2025-10-01
5738,76,5,1,6,3,660,4.84,2.23,0.461,12.9,A,2025-10-03
5739,202,13,5,2,3,1314,8.93,3.13,0.351,10.61,B,2025-09-03
5740,140,9,2,5,1,2422,11.55,3.85,0.333,10.61,A,2025-09-07
5741,284,19,5,3,3,1094,0.7,9.535,13.621,9.53,A,2025-07-23
5742,317,22,1,5,3,2514,7.57,4.669,0.617,6.0,A,2025-09-19
5743,175,12,3,8,1,2707,1.62,6.634,4.095,17.24,A,2025-10-15
5744,324,22,1,3,2,1061,4.52,3.613,0.799,10.63,A,2025-08-26
5745,206,14,4,6,1,1566,11.41,2.789,0.244,10.76,B,2025-07-07
5746,132,9,2,2,3,1412,10.27,3.984,0.388,8.23,B,2025-09-13
5747,143,10,1,4,1,883,6.02,4.864,0.808,12.24,A,2025-08-19
5748,245,17,3,8,3,2419,11.98,11.701,0.977,9.21,A,2025-07-01
5749,263,18,5,2,2,1353,5.01,2.972,0.593,12.64,B,2025-10-06
5750,436,30,2,4,3,728,9.48,4.787,0.505,11.92,B,2025-07-31
5751,151,10,1,7,2,2825,4.18,5.89,1.409,10.27,A,2025-09-08
5752,79,5,1,2,3,240,9.15,3.684,0.403,8.5,A,2025-10-18
5753,376,26,3,6,1,691,7.38,5.471,0.741,8.32,A,2025-09-08
5754,390,27,1,3,3,1828,9.2,0.738,0.08,14.6,C,2025-10-08
5755,214,15,4,8,2,60,4.78,9.187,1.922,11.53,A,2025-08-26
5756,346,23,4,2,3,2724,8.14,3.928,0.483,10.57,A,2025-10-25
5757,155,10,1,8,1,1100,4.42,1.728,0.391,15.19,A,2025-07-05
5758,301,20,1,6,2,1907,3.2,5.057,1.58,9.25,A,2025-09-04
5759,331,23,4,1,1,691,3.14,5.64,1.796,6.0,A,2025-10-14
5760,310,21,1,7,2,1692,5.42,1.471,0.271,13.47,B,2025-09-17
5761,75,5,1,2,3,164,6.71,1.961,0.292,13.5,B,2025-08-08
5762,20,2,4,2,2,88,0.86,5.097,5.927,13.9,C,2025-08-19
