IrrigationEventID,FieldID,FarmID,RegionID,IrrigationMethodID,DateTimeID,VolumeM3,DurationMinutes,EnergyKWh,SourceType,CreatedDate
2929,257,18,5,3,2329,63.87,168,8.46,Reservoir,2025-08-22
2930,70,5,1,3,683,101.27,69,7.79,Borewell,2025-10-11
2931,6,1,4,1,670,61.18,228,3.28,Canal,2025-07-23
2932,221,15,4,2,2515,85.98,36,10.26,Canal,2025-08-14
2933,53,4,4,2,1302,68.8,174,1.13,Canal,2025-08-02
2934,22,2,4,2,2635,101.97,234,12.8,Reservoir,2025-08-10
2935,85,6,1,3,1872,50.3,223,14.48,Borewell,2025-07-27
2936,297,20,1,2,2288,39.7,19,14.4,Canal,2025-10-05
2937,99,7,1,1,1647,67.5,171,2.94,Borewell,2025-07-16
2938,79,5,1,2,2675,53.64,19,6.82,Reservoir,2025-09-25
2939,275,19,5,4,2216,96.11,226,8.13,Reservoir,2025-09-17
2940,123,8,4,1,1457,123.65,218,10.2,Borewell,2025-10-27
2941,9,1,4,4,846,57.23,77,9.1,Borewell,2025-09-05
2942,160,11,2,3,523,87.34,97,11.02,Borewell,2025-10-13
2943,71,5,1,3,961,86.42,30,19.09,Reservoir,2025-08-16
2944,67,5,1,4,877,65.49,184,8.44,Borewell,2025-10-01
2945,155,10,1,1,1724,126.11,15,29.33,Canal,2025-07-30
2946,221,15,4,2,2201,43.71,105,12.6,Canal,2025-09-28
2947,217,15,4,2,624,41.9,159,4.48,Borewell,2025-07-24
2948,247,17,3,1,1111,101.82,115,15.58,Borewell,2025-10-11
2949,283,19,5,2,862,213.47,94,20.55,Borewell,2025-10-04
2950,51,4,4,2,352,35.51,137,42.86,Borewell,2025-07-06
2951,39,3,2,2,186,64.58,168,7.78,Borewell,2025-07-13
2952,309,21,1,4,1302,81.68,63,8.71,Canal,2025-09-15
2953,233,16,5,4,43,91.91,103,6.01,Borewell,2025-10-04
2954,198,13,5,4,370,121.94,50,18.56,Borewell,2025-08-28
2955,375,26,3,4,1543,54.89,180,5.86,Canal,2025-07-04
2956,389,27,1,4,358,94.19,111,17.79,Canal,2025-07-16
2957,365,25,2,1,640,64.19,104,10.4,Canal,2025-09-24
2958,188,13,5,4,2390,121.29,232,12.78,Reservoir,2025-07-14
2959,231,16,5,2,979,84.76,33,6.1,Borewell,2025-09-11
2960,166,11,2,3,1903,88.31,44,31.57,Canal,2025-09-18
2961,245,17,3,3,675,108.26,48,13.02,Borewell,2025-08-10
2962,286,19,5,4,1797,44.56,55,6.84,Borewell,2025-07-27
2963,380,26,3,1,124,75.64,109,16.86,Borewell,2025-10-12
2964,326,22,1,3,1121,124.75,200,2.12,Canal,2025-07-15
2965,418,29,1,2,966,96.58,87,2.82,Borewell,2025-10-17
2966,173,12,3,1,2158,29.72,231,9.41,Borewell,2025-09-17
2967,13,1,4,4,148,43.86,142,9.22,Canal,2025-08-29
2968,356,25,2,2,2305,56.83,37,9.06,Borewell,2025-07-22
2969,2,1,4,4,456,33.3,19,17.11,Canal,2025-07-26
2970,295,20,1,4,1760,62.27,129,29.75,Canal,2025-07-24
2971,218,15,4,1,2674,43.29,27,10.08,Borewell,2025-07-05
2972,293,20,1,3,1963,64.07,63,11.93,Canal,2025-10-21
2973,216,15,4,3,2588,92.95,216,14.62,Reservoir,2025-10-19
2974,270,18,5,4,904,26.88,62,4.08,Borewell,2025-10-03
2975,45,3,2,2,1976,94.48,87,12.68,Borewell,2025-10-04
2976,178,12,3,3,390,119.98,187,30.75,Canal,2025-09-01
2977,254,17,3,2,2334,29.49,104,24.62,Borewell,2025-07-14
2978,209,14,4,1,190,60.84,66,1.11,Borewell,2025-09-08
2979,205,14,4,2,1647,66.69,131,38.9,Borewell,2025-08-24
2980,208,14,4,1,1834,102.38,137,19.14,Reservoir,2025-08-25
2981,44,3,2,2,2252,109.99,147,17.9,Reservoir,2025-09-21
2982,181,12,3,2,1831,47.25,55,3.31,Canal,2025-07-11
2983,16,2,4,4,28,26.5,87,51.9,Borewell,2025-10-21
2984,25,2,4,4,459,44.59,190,8.57,Reservoir,2025-09-14
2985,366,25,2,3,1673,97.69,172,20.75,Reservoir,2025-10-21
2986,175,12,3,3,2118,193.53,51,7.73,Reservoir,2025-07-01
2987,274,19,5,1,120,41.85,229,6.27,Canal,2025-10-17
2988,237,16,5,3,534,83.06,162,27.85,Canal,2025-08-29
2989,267,18,5,3,675,180.1,36,6.68,Canal,2025-09-15
2990,34,3,2,1,600,134.58,67,8.71,Borewell,2025-08-05
2991,7,1,4,1,246,70.58,149,7.59,Borewell,2025-07-03
2992,338,23,4,4,1394,175.25,69,11.14,Borewell,2025-07-29
2993,71,5,1,1,1109,43.29,195,8.54,Reservoir,2025-09-07
2994,333,23,4,3,67,40.72,201,13.06,Canal,2025-09-24
2995,106,7,1,3,644,108.82,205,12.66,Borewell,2025-09-04
2996,390,27,1,3,1411,96.47,53,16.07,Borewell,2025-10-07
2997,109,7,1,1,2327,39.87,40,4.22,Canal,2025-08-13
2998,394,27,1,2,1450,71.15,239,8.81,Canal,2025-07-02
2999,316,22,1,2,2179,87.3,214,4.03,Canal,2025-07-08
3000,79,5,1,4,597,27.55,89,11.15,Canal,2025-09-13
3001,94,6,1,4,1676,107.29,228,9.95,Borewell,2025-07-20
3002,119,8,4,2,1260,204.99,235,14.55,Borewell,2025-10-08
3003,247,17,3,1,1303,97.23,104,3.3,Canal,2025-08-11
3004,314,21,1,4,2766,58.89,42,10.74,Canal,2025-08-28
3005,89,6,1,1,2732,30.03,18,22.13,Borewell,2025-08-22
3006,262,18,5,2,1843,71.18,153,7.58,Borewell,2025-08-17
3007,269,18,5,1,2215,54.34,239,48.32,Canal,2025-08-25
3008,432,30,2,4,664,61.93,83,10.11,Canal,2025-10-06
3009,274,19,5,2,2799,55.07,133,4.08,Borewell,2025-10-04
3010,369,26,3,3,1747,118.35,185,27.7,Canal,2025-10-22
3011,391,27,1,4,2359,21.62,154,14.68,Borewell,2025-07-31
3012,285,19,5,3,1710,89.69,212,7.82,Reservoir,2025-08-16
3013,166,11,2,4,1697,97.34,45,18.9,Canal,2025-07-06
3014,275,19,5,3,1390,113.24,235,9.81,Canal,2025-10-12
3015,90,6,1,3,1800,62.38,136,10.51,Borewell,2025-10-05
3016,14,1,4,2,1958,45.85,176,22.06,Reservoir,2025-09-06
3017,111,8,4,3,2265,110.37,161,7.15,Canal,2025-08-01
3018,332,23,4,3,1921,23.83,171,13.2,Canal,2025-08-12
3019,412,28,2,2,1557,66.0,187,26.69,Canal,2025-09-26
3020,211,14,4,1,2588,125.25,225,8.3,Borewell,2025-08-04
3021,442,30,2,2,1855,67.38,60,5.26,Borewell,2025-10-24
3022,264,18,5,1,2678,28.34,82,3.13,Borewell,2025-09-20
3023,244,17,3,2,2495,96.59,105,10.28,Canal,2025-08-08
3024,339,23,4,3,2246,42.02,42,4.94,Canal,2025-08-21
3025,405,28,2,1,356,51.46,121,9.12,Canal,2025-08-05
3026,180,12,3,4,20,202.65,171,14.0,Canal,2025-07-23
3027,224,15,4,3,427,40.41,233,7.67,Reservoir,2025-09-04
3028,156,10,1,1,2177,50.43,133,13.35,Borewell,2025-09-05
3029,209,14,4,3,1636,46.7,90,11.01,Borewell,2025-09-15
3030,208,14,4,4,557,57.8,201,8.08,Borewell,2025-08-19
3031,254,17,3,3,468,51.33,59,11.93,Reservoir,2025-09-22
3032,214,15,4,4,480,23.05,143,10.5,Canal,2025-10-04
3033,365,25,2,2,2838,21.2,106,7.88,Canal,2025-07-28
3034,63,4,4,2,1845,94.26,228,30.09,Borewell,2025-08-09
3035,84,6,1,2,2708,53.24,134,13.9,Borewell,2025-09-18
3036,403,28,2,4,742,128.92,103,11.07,Canal,2025-07-23
3037,372,26,3,1,1288,51.6,155,6.18,Canal,2025-10-03
3038,374,26,3,4,2156,25.07,172,12.53,Reservoir,2025-07-05
3039,322,22,1,1,44,181.45,30,7.67,Borewell,2025-07-20
3040,292,20,1,1,1188,104.72,214,15.86,Borewell,2025-09-25
3041,175,12,3,1,1021,131.66,201,3.57,Canal,2025-08-13
3042,260,18,5,2,2244,120.88,150,7.27,Borewell,2025-10-27
3043,34,3,2,3,628,176.41,198,20.71,Canal,2025-08-11
3044,133,9,2,1,2599,119.7,98,13.33,Canal,2025-08-21
3045,77,5,1,3,581,62.91,129,21.12,Canal,2025-10-08
3046,284,19,5,1,1604,137.31,172,7.86,Reservoir,2025-07-02
3047,95,6,1,4,1201,47.81,120,27.06,Canal,2025-07-19
3048,25,2,4,4,2334,38.41,34,12.17,Canal,2025-09-09
3049,441,30,2,1,829,51.34,64,6.52,Borewell,2025-08-18
3050,159,10,1,3,2647,63.11,178,21.4,Canal,2025-09-23
3051,439,30,2,3,2241,13.69,171,4.51,Borewell,2025-09-27
3052,352,24,4,3,1986,86.71,110,41.63,Canal,2025-10-09
3053,350,24,4,4,1714,53.89,98,6.94,Canal,2025-07-18
3054,34,3,2,4,1746,70.59,155,3.51,Borewell,2025-07-12
3055,442,30,2,2,499,46.9,228,7.31,Borewell,2025-10-18
3056,373,26,3,4,2015,105.53,28,5.23,Borewell,2025-10-26
3057,423,29,1,1,2000,109.03,190,13.11,Borewell,2025-07-04
3058,383,26,3,4,150,61.82,51,11.9,Borewell,2025-08-06
3059,345,23,4,1,1605,113.24,186,30.62,Borewell,2025-09-25
3060,36,3,2,1,381,137.05,35,20.53,Canal,2025-08-12
3061,31,3,2,3,2089,79.26,119,17.36,Canal,2025-10-19
3062,406,28,2,3,1366,68.17,88,2.67,Canal,2025-10-23
3063,113,8,4,1,2154,34.99,207,14.71,Borewell,2025-10-03
3064,350,24,4,1,1049,196.52,172,4.23,Borewell,2025-07-30
3065,4,1,4,1,1784,131.99,185,14.58,Borewell,2025-07-09
3066,340,23,4,2,2636,192.0,224,11.66,Borewell,2025-08-18
3067,252,17,3,4,2505,31.66,143,8.05,Borewell,2025-07-04
3068,130,9,2,3,1230,68.42,100,11.33,Canal,2025-09-22
3069,285,19,5,4,439,49.52,219,20.39,Reservoir,2025-07-16
3070,106,7,1,1,2660,104.65,102,26.27,Canal,2025-08-16
3071,294,20,1,4,2548,58.74,148,8.34,Borewell,2025-07-03
3072,310,21,1,3,1755,76.08,93,24.47,Borewell,2025-07-26
3073,216,15,4,2,503,81.53,189,2.4,Canal,2025-10-01
3074,411,28,2,1,643,28.13,173,9.95,Canal,2025-10-04
3075,82,6,1,4,266,45.15,223,29.82,Canal,2025-07-28
3076,230,16,5,1,1112,213.19,123,28.37,Reservoir,2025-08-13
3077,62,4,4,3,30,108.76,163,11.43,Reservoir,2025-07-28
3078,421,29,1,1,2334,54.18,233,18.51,Reservoir,2025-10-15
3079,238,16,5,3,1178,49.32,51,26.58,Canal,2025-07-30
3080,54,4,4,1,571,57.56,58,12.59,Borewell,2025-08-18
3081,415,28,2,1,2123,151.44,178,14.43,Reservoir,2025-09-19
3082,42,3,2,3,691,138.36,206,7.98,Canal,2025-07-22
3083,321,22,1,3,2107,85.35,18,16.61,Canal,2025-08-13
3084,274,19,5,3,2561,162.81,106,15.18,Borewell,2025-07-06
3085,73,5,1,1,1058,125.04,178,10.0,Canal,2025-10-18
3086,424,29,1,1,542,107.73,152,2.34,Borewell,2025-10-26
3087,19,2,4,3,1904,36.52,133,4.52,Canal,2025-07-20
3088,267,18,5,4,560,43.5,201,8.91,Reservoir,2025-10-08
3089,288,19,5,4,673,158.45,92,9.54,Borewell,2025-07-13
3090,410,28,2,4,1680,84.84,89,6.0,Borewell,2025-10-14
3091,182,12,3,2,2771,28.56,53,1.57,Borewell,2025-07-13
3092,134,9,2,2,1228,38.24,18,14.65,Canal,2025-08-06
3093,82,6,1,2,1893,93.83,141,28.32,Reservoir,2025-10-14
3094,240,17,3,4,641,123.47,106,13.18,Canal,2025-07-21
3095,32,3,2,1,781,112.14,227,12.46,Borewell,2025-08-16
3096,264,18,5,3,2430,70.05,138,9.49,Borewell,2025-08-12
3097,393,27,1,2,1880,46.51,58,39.33,Borewell,2025-09-12
3098,42,3,2,3,323,93.73,225,10.19,Canal,2025-07-11
3099,430,30,2,3,1189,128.98,29,5.96,Borewell,2025-07-24
3100,314,21,1,4,80,25.69,39,11.87,Borewell,2025-08-25
3101,171,11,2,4,1016,35.85,196,29.4,Borewell,2025-09-28
3102,73,5,1,2,2060,56.3,22,8.93,Borewell,2025-09-12
3103,104,7,1,3,2190,29.6,111,28.66,Canal,2025-10-04
3104,48,4,4,2,144,117.08,139,11.03,Reservoir,2025-08-14
3105,407,28,2,4,2105,111.29,226,9.59,Borewell,2025-09-17
3106,431,30,2,1,372,22.23,177,38.9,Borewell,2025-08-25
3107,356,25,2,2,1957,38.01,117,1.92,Borewell,2025-09-13
3108,92,6,1,3,2433,94.82,22,8.21,Canal,2025-08-04
3109,220,15,4,3,1396,168.18,97,10.6,Borewell,2025-07-15
3110,290,19,5,3,1329,25.97,135,16.65,Borewell,2025-07-19
3111,363,25,2,4,95,62.27,115,7.09,Reservoir,2025-08-27
3112,180,12,3,2,811,136.94,120,14.07,Canal,2025-10-01
3113,80,5,1,3,956,67.59,99,35.67,Reservoir,2025-09-17
3114,20,2,4,3,2180,147.8,166,31.39,Canal,2025-07-09
3115,86,6,1,3,1530,119.17,129,19.37,Borewell,2025-10-22
3116,39,3,2,1,2872,58.67,207,10.48,Borewell,2025-10-21
3117,325,22,1,3,1238,116.59,25,34.87,Reservoir,2025-08-25
3118,244,17,3,4,1175,34.2,114,21.71,Canal,2025-09-12
3119,129,9,2,1,115,60.4,121,14.02,Reservoir,2025-08-20
3120,137,9,2,1,1316,73.42,183,2.33,Borewell,2025-09-26
3121,76,5,1,2,1345,74.68,132,8.6,Canal,2025-07-05
3122,116,8,4,3,1652,62.14,53,10.76,Borewell,2025-09-07
3123,101,7,1,4,580,68.14,229,9.32,Reservoir,2025-10-27
3124,273,19,5,3,407,180.22,65,10.65,Reservoir,2025-07-25
3125,261,18,5,4,2839,60.89,184,15.73,Canal,2025-08-28
3126,430,30,2,1,7,185.1,220,19.19,Borewell,2025-09-02
3127,186,12,3,2,1316,61.91,23,22.14,Borewell,2025-08-08
3128,175,12,3,4,1581,46.81,106,14.54,Borewell,2025-08-22
3129,408,28,2,1,2551,69.03,113,16.34,Reservoir,2025-09-28
3130,292,20,1,3,1251,142.43,19,32.38,Canal,2025-10-16
3131,120,8,4,2,1182,68.21,144,13.3,Borewell,2025-08-15
3132,92,6,1,3,271,65.49,95,15.95,Canal,2025-10-12
3133,269,18,5,3,892,73.48,176,21.57,Borewell,2025-10-08
3134,405,28,2,3,2756,34.46,99,28.69,Borewell,2025-08-18
3135,232,16,5,3,1075,44.09,221,26.23,Borewell,2025-10-11
3136,184,12,3,4,13,123.29,225,5.82,Borewell,2025-10-02
3137,40,3,2,2,2155,33.13,31,22.05,Borewell,2025-09-04
3138,237,16,5,4,1999,128.23,73,13.72,Borewell,2025-10-16
3139,114,8,4,4,2423,125.92,120,3.64,Canal,2025-09-27
3140,36,3,2,3,1154,58.76,184,20.34,Borewell,2025-10-08
3141,285,19,5,1,1810,150.09,112,27.02,Canal,2025-08-05
3142,360,25,2,3,1776,43.5,168,33.52,Borewell,2025-10-28
3143,116,8,4,3,1628,23.43,147,21.9,Canal,2025-10-11
3144,345,23,4,4,2743,64.3,127,13.16,Borewell,2025-07-10
3145,349,24,4,2,2828,84.74,25,9.05,Canal,2025-07-12
3146,74,5,1,2,1578,42.89,37,20.65,Borewell,2025-09-28
3147,268,18,5,4,1711,72.36,161,18.47,Borewell,2025-07-11
3148,252,17,3,3,2443,172.72,119,4.13,Canal,2025-07-21
3149,80,5,1,1,2214,125.15,63,15.24,Canal,2025-07-29
3150,39,3,2,4,2528,89.77,119,13.97,Borewell,2025-07-11
3151,2,1,4,4,2234,31.62,165,16.03,Canal,2025-09-06
3152,110,7,1,2,702,24.34,145,16.98,Borewell,2025-08-11
3153,313,21,1,2,895,39.62,138,31.85,Canal,2025-07-17
3154,107,7,1,4,2414,12.32,31,15.04,Canal,2025-07-23
3155,146,10,1,1,63,142.4,165,2.87,Reservoir,2025-07-05
3156,174,12,3,2,518,55.01,76,10.41,Borewell,2025-07-18
3157,317,22,1,4,2645,30.33,193,24.76,Borewell,2025-07-13
3158,400,28,2,1,1171,47.53,22,17.03,Borewell,2025-07-27
3159,126,9,2,2,996,24.65,140,8.59,Canal,2025-07-31
3160,68,5,1,3,1185,35.92,64,1.12,Borewell,2025-08-03
3161,369,26,3,2,865,52.8,231,30.95,Borewell,2025-07-08
3162,43,3,2,2,188,62.33,189,28.94,Borewell,2025-08-02
3163,1,1,4,3,2787,79.72,62,7.39,Canal,2025-09-22
3164,412,28,2,1,667,121.82,193,14.95,Canal,2025-09-08
3165,414,28,2,2,1854,51.71,170,13.45,Borewell,2025-08-24
3166,184,12,3,1,2762,35.03,140,12.64,Canal,2025-08-21
3167,344,23,4,3,1495,32.63,22,6.45,Borewell,2025-10-10
3168,235,16,5,1,980,65.61,61,6.21,Reservoir,2025-07-11
3169,419,29,1,1,1724,123.26,197,11.45,Canal,2025-09-28
3170,86,6,1,4,2671,87.13,150,7.67,Borewell,2025-07-03
3171,246,17,3,2,1986,82.66,38,6.98,Borewell,2025-07-26
3172,391,27,1,3,888,25.57,105,16.66,Borewell,2025-09-02
3173,324,22,1,4,702,54.56,195,7.94,Borewell,2025-07-27
3174,125,8,4,2,2430,52.21,103,6.71,Reservoir,2025-08-16
3175,8,1,4,3,1821,47.89,209,4.72,Borewell,2025-07-14
3176,23,2,4,4,409,69.85,149,9.53,Canal,2025-07-09
3177,262,18,5,4,703,85.2,220,17.27,Borewell,2025-08-14
3178,247,17,3,3,654,38.83,231,26.48,Canal,2025-08-18
3179,383,26,3,3,31,75.37,17,14.67,Borewell,2025-09-22
3180,141,9,2,2,738,25.1,154,9.5,Canal,2025-07-07
3181,171,11,2,2,1002,23.48,42,3.49,Canal,2025-09-20
3182,119,8,4,4,428,78.03,138,4.96,Canal,2025-08-12
3183,200,13,5,3,1957,85.94,115,7.87,Reservoir,2025-09-22
3184,8,1,4,2,2696,51.2,83,20.52,Canal,2025-07-11
3185,273,19,5,1,1083,42.88,177,18.44,Borewell,2025-09-04
3186,183,12,3,1,2508,151.94,229,0.73,Canal,2025-08-03
3187,238,16,5,3,1727,58.45,102,9.82,Borewell,2025-10-16
3188,219,15,4,1,993,88.12,40,20.33,Canal,2025-07-24
3189,134,9,2,4,1525,11.63,233,5.03,Reservoir,2025-08-17
3190,311,21,1,3,1108,128.13,211,14.33,Canal,2025-08-15
3191,336,23,4,4,1080,143.56,227,8.03,Canal,2025-08-07
3192,222,15,4,1,2743,79.53,192,2.87,Reservoir,2025-07-16
3193,197,13,5,2,2803,113.35,230,19.43,Canal,2025-08-03
3194,260,18,5,3,1831,56.78,163,17.95,Canal,2025-10-19
3195,269,18,5,1,2276,145.96,231,17.59,Canal,2025-09-25
3196,30,2,4,3,2834,76.08,221,21.1,Reservoir,2025-09-16
3197,85,6,1,2,206,171.99,58,3.21,Borewell,2025-10-22
3198,136,9,2,2,1843,30.14,237,31.6,Borewell,2025-08-31
3199,388,27,1,3,1024,45.8,127,1.64,Borewell,2025-09-18
3200,320,22,1,4,2100,121.81,62,15.74,Borewell,2025-08-10
3201,125,8,4,1,1613,29.12,27,23.04,Borewell,2025-10-03
3202,196,13,5,3,2791,52.75,106,19.2,Borewell,2025-08-21
3203,401,28,2,3,902,55.69,89,23.32,Borewell,2025-09-28
3204,267,18,5,2,1158,108.06,187,2.07,Borewell,2025-09-01
3205,58,4,4,1,746,23.29,220,6.3,Reservoir,2025-09-24
3206,205,14,4,2,2120,90.74,148,7.05,Borewell,2025-08-05
3207,334,23,4,3,31,95.82,72,19.19,Canal,2025-09-14
3208,34,3,2,1,684,145.13,231,12.03,Borewell,2025-07-27
3209,354,24,4,4,2708,69.09,33,23.27,Reservoir,2025-09-01
3210,373,26,3,3,515,40.88,143,23.62,Canal,2025-10-06
3211,245,17,3,1,1359,29.2,184,20.34,Canal,2025-08-04
3212,302,20,1,2,887,116.13,51,6.66,Borewell,2025-07-27
3213,100,7,1,2,87,48.27,190,8.69,Borewell,2025-08-11
3214,234,16,5,3,1396,47.9,78,10.8,Borewell,2025-07-21
3215,421,29,1,1,619,86.73,215,7.08,Borewell,2025-10-20
3216,366,25,2,4,168,66.89,95,28.1,Borewell,2025-10-01
3217,198,13,5,3,917,99.87,128,31.85,Borewell,2025-09-07
3218,319,22,1,3,1807,93.01,139,35.23,Borewell,2025-09-26
3219,155,10,1,2,38,96.25,72,3.59,Reservoir,2025-08-12
3220,324,22,1,3,1418,46.45,97,3.16,Canal,2025-08-27
3221,137,9,2,1,980,69.42,63,27.78,Canal,2025-10-22
3222,434,30,2,2,2066,26.86,225,18.65,Canal,2025-09-16
3223,137,9,2,3,319,146.26,133,33.67,Canal,2025-10-04
3224,114,8,4,4,1463,51.94,26,16.81,Borewell,2025-09-03
3225,191,13,5,1,2348,53.31,143,13.54,Canal,2025-08-13
3226,342,23,4,4,1410,79.75,198,7.68,Canal,2025-09-14
3227,365,25,2,3,787,63.99,56,23.42,Canal,2025-07-28
3228,270,18,5,2,506,85.61,233,0.52,Canal,2025-10-13
3229,398,28,2,2,1651,84.73,28,64.97,Reservoir,2025-08-17
3230,123,8,4,4,1118,84.0,37,13.14,Canal,2025-10-02
3231,80,5,1,1,1051,23.09,104,7.58,Canal,2025-10-03
3232,357,25,2,3,908,74.49,228,5.51,Borewell,2025-08-28
3233,385,26,3,4,578,145.21,50,18.88,Canal,2025-08-06
3234,373,26,3,1,1533,90.74,114,8.76,Borewell,2025-10-13
3235,397,28,2,3,2466,41.46,16,20.02,Canal,2025-07-31
3236,38,3,2,2,1922,43.42,16,2.71,Borewell,2025-08-14
3237,240,17,3,4,2743,117.27,231,6.45,Borewell,2025-08-01
3238,418,29,1,4,632,25.17,165,3.56,Borewell,2025-08-16
3239,90,6,1,4,2861,83.21,165,37.5,Borewell,2025-10-24
3240,313,21,1,4,1930,29.23,19,16.28,Borewell,2025-09-18
3241,4,1,4,2,1793,73.92,173,4.44,Canal,2025-08-16
3242,201,13,5,4,499,108.26,64,39.11,Canal,2025-07-06
3243,355,25,2,3,2087,22.2,48,12.96,Canal,2025-09-16
3244,212,14,4,3,91,59.86,81,13.41,Canal,2025-10-22
3245,380,26,3,1,2469,107.63,177,9.68,Canal,2025-10-10
3246,239,17,3,3,2004,115.42,164,12.22,Borewell,2025-10-23
3247,289,19,5,1,2668,124.03,32,18.71,Borewell,2025-09-14
3248,124,8,4,2,2270,98.65,231,9.96,Reservoir,2025-10-11
3249,316,22,1,1,908,124.34,163,21.84,Borewell,2025-09-07
3250,55,4,4,2,571,107.97,170,9.87,Borewell,2025-08-15
3251,34,3,2,2,2301,45.38,204,16.4,Borewell,2025-10-05
3252,35,3,2,1,315,74.02,73,21.66,Canal,2025-08-13
3253,316,22,1,2,1734,72.05,230,17.41,Canal,2025-08-03
3254,343,23,4,4,1196,97.79,146,0.53,Borewell,2025-10-10
3255,351,24,4,1,1398,100.58,36,13.65,Canal,2025-10-20
3256,420,29,1,3,1459,98.96,86,10.82,Borewell,2025-08-06
3257,292,20,1,2,2765,88.86,126,9.87,Borewell,2025-07-29
3258,168,11,2,3,2023,48.09,154,9.12,Borewell,2025-09-28
3259,119,8,4,1,2083,57.47,63,16.79,Canal,2025-10-22
3260,270,18,5,3,2508,35.86,209,9.17,Canal,2025-07-14
3261,24,2,4,3,880,50.62,65,12.52,Borewell,2025-09-01
3262,148,10,1,2,1134,141.99,19,2.94,Canal,2025-10-15
3263,128,9,2,1,2393,27.84,88,1.67,Canal,2025-09-11
3264,145,10,1,4,69,98.89,219,11.64,Reservoir,2025-07-04
3265,423,29,1,2,244,138.71,203,4.92,Borewell,2025-07-03
3266,104,7,1,4,341,58.51,46,10.03,Canal,2025-10-17
3267,356,25,2,4,1067,61.02,84,6.46,Canal,2025-07-16
3268,327,22,1,3,1748,163.08,44,1.43,Canal,2025-08-31
3269,436,30,2,1,2756,125.65,225,13.04,Borewell,2025-10-23
3270,316,22,1,4,2788,73.36,144,3.97,Borewell,2025-07-08
3271,405,28,2,3,2566,97.94,88,8.83,Canal,2025-10-06
3272,173,12,3,4,1933,68.92,172,5.21,Reservoir,2025-09-29
3273,129,9,2,4,337,50.44,132,2.19,Canal,2025-09-10
3274,138,9,2,2,390,127.61,215,4.02,Canal,2025-07-14
3275,159,10,1,3,102,68.27,40,13.07,Canal,2025-08-18
3276,129,9,2,3,1284,43.77,44,28.3,Borewell,2025-08-13
3277,184,12,3,2,2286,65.88,18,9.05,Canal,2025-10-23
3278,124,8,4,3,1959,51.62,224,21.2,Canal,2025-07-26
3279,130,9,2,3,689,83.64,115,19.17,Borewell,2025-09-12
3280,94,6,1,3,1622,53.73,149,13.64,Borewell,2025-08-30
3281,108,7,1,4,1480,45.86,145,19.76,Canal,2025-09-06
3282,357,25,2,2,137,131.1,69,20.13,Canal,2025-08-31
3283,370,26,3,1,269,152.46,132,9.89,Borewell,2025-08-10
3284,281,19,5,2,2528,54.48,233,16.54,Canal,2025-08-04
3285,102,7,1,2,1541,122.68,172,11.03,Canal,2025-08-15
3286,122,8,4,2,2262,70.73,180,14.49,Borewell,2025-08-12
3287,26,2,4,2,882,20.54,171,9.57,Canal,2025-08-19
3288,57,4,4,3,1303,88.63,225,24.04,Reservoir,2025-07-27
3289,355,25,2,3,1175,77.12,152,27.63,Reservoir,2025-07-23
3290,393,27,1,2,2555,37.07,230,8.6,Canal,2025-09-27
3291,431,30,2,2,765,46.34,143,9.41,Borewell,2025-09-12
3292,157,10,1,3,2382,60.96,214,8.63,Canal,2025-07-05
3293,144,10,1,1,832,92.75,49,15.62,Borewell,2025-09-04
3294,280,19,5,2,947,121.7,98,22.25,Borewell,2025-10-21
3295,244,17,3,1,1872,74.15,21,23.81,Borewell,2025-07-26
3296,318,22,1,3,2428,82.28,41,10.27,Borewell,2025-10-10
3297,217,15,4,1,1178,101.23,17,22.96,Canal,2025-10-21
3298,93,6,1,1,2226,82.66,208,9.36,Borewell,2025-08-04
3299,55,4,4,3,2365,111.02,165,16.06,Reservoir,2025-09-10
3300,200,13,5,3,1460,64.49,238,25.79,Borewell,2025-07-16
3301,209,14,4,1,2411,57.01,39,27.65,Borewell,2025-07-10
3302,94,6,1,3,1159,48.41,165,27.21,Borewell,2025-08-19
3303,282,19,5,4,2420,89.24,237,17.89,Canal,2025-10-02
3304,350,24,4,2,1528,91.1,39,2.52,Canal,2025-07-29
3305,201,13,5,3,2156,76.34,86,24.07,Borewell,2025-09-03
3306,172,11,2,4,2864,45.66,233,9.27,Canal,2025-10-21
3307,7,1,4,3,1235,67.01,201,30.36,Borewell,2025-08-24
3308,210,14,4,2,216,74.93,140,36.36,Reservoir,2025-09-16
3309,4,1,4,3,1466,94.39,174,34.93,Borewell,2025-10-15
3310,47,3,2,1,1579,109.88,42,3.26,Canal,2025-10-18
3311,155,10,1,3,1550,71.84,55,26.23,Reservoir,2025-10-26
3312,214,15,4,1,1287,93.2,227,17.07,Borewell,2025-07-08
3313,340,23,4,3,1038,45.04,168,9.93,Borewell,2025-10-22
3314,46,3,2,1,2259,30.3,151,21.43,Borewell,2025-08-29
3315,249,17,3,2,484,44.74,48,9.12,Borewell,2025-10-08
3316,166,11,2,2,231,121.96,209,5.59,Canal,2025-10-07
3317,99,7,1,3,152,29.19,39,21.49,Borewell,2025-08-20
3318,359,25,2,1,436,86.16,49,25.93,Canal,2025-07-31
3319,371,26,3,1,1700,142.54,134,24.11,Reservoir,2025-09-07
3320,145,10,1,4,1197,51.19,120,17.24,Borewell,2025-10-24
3321,327,22,1,3,2803,69.79,215,4.86,Canal,2025-09-19
