PestIncidentID,FieldID,FarmID,RegionID,CropID,PestID,SeverityID,DateTimeID,AreaAffectedHectares,ActionTakenID,FollowUpRequired,CreatedDate
2307,229,16,5,1,1,3,732,2.9,1,0,2025-10-19
2308,25,2,4,8,1,1,709,1.7,1,0,2025-08-22
2309,25,2,4,7,3,1,105,2.01,3,1,2025-07-24
2310,27,2,4,7,2,3,279,3.22,4,0,2025-08-11
2311,86,6,1,7,5,4,2144,1.93,1,0,2025-07-23
2312,142,10,1,1,2,3,947,3.33,2,0,2025-10-12
2313,9,1,4,8,5,2,2769,0.21,1,1,2025-08-10
2314,442,30,2,8,2,1,1456,1.94,4,0,2025-09-08
2315,108,7,1,3,3,3,762,0.66,4,1,2025-10-14
2316,309,21,1,4,4,2,396,3.81,4,0,2025-10-20
2317,42,3,2,8,2,1,539,4.02,3,1,2025-10-13
2318,88,6,1,5,4,3,1032,1.53,2,0,2025-09-23
2319,378,26,3,6,1,3,75,4.08,4,0,2025-08-27
2320,342,23,4,6,5,3,2643,4.03,1,0,2025-08-30
2321,372,26,3,8,1,2,1949,4.45,3,0,2025-09-14
2322,65,4,4,8,2,2,2128,2.38,4,1,2025-08-26
2323,434,30,2,6,4,3,2798,0.43,1,0,2025-08-01
2324,67,5,1,2,4,1,2185,2.78,4,0,2025-10-20
2325,89,6,1,8,4,2,1289,0.75,4,0,2025-08-19
2326,413,28,2,6,2,3,2873,2.12,1,0,2025-07-23
2327,134,9,2,4,3,2,2478,4.63,3,0,2025-07-17
2328,24,2,4,4,1,4,127,0.26,4,0,2025-08-09
2329,432,30,2,1,2,2,2295,1.21,2,0,2025-10-18
2330,333,23,4,4,3,1,1101,1.3,4,0,2025-07-26
2331,253,17,3,5,4,3,1447,2.28,4,0,2025-08-22
2332,89,6,1,8,1,4,1554,2.57,4,1,2025-08-26
2333,175,12,3,3,5,2,1725,4.98,2,1,2025-08-30
2334,93,6,1,1,3,1,2319,3.82,2,1,2025-08-05
2335,61,4,4,8,1,1,2451,1.18,2,1,2025-07-07
2336,147,10,1,2,5,3,459,2.05,2,1,2025-10-22
2337,111,8,4,7,3,2,1584,4.6,4,1,2025-10-28
2338,309,21,1,6,3,1,1104,3.5,2,0,2025-09-13
2339,60,4,4,1,2,4,1879,2.03,3,1,2025-07-13
2340,202,13,5,6,5,3,1701,3.64,3,0,2025-10-26
2341,344,23,4,1,5,2,1243,1.84,1,1,2025-07-29
2342,326,22,1,3,3,1,2375,3.48,1,0,2025-10-04
2343,396,27,1,3,5,2,1404,0.15,3,1,2025-08-25
2344,219,15,4,6,3,2,1599,2.48,1,0,2025-09-03
2345,92,6,1,3,3,3,1340,3.28,3,0,2025-09-02
2346,248,17,3,7,3,1,2103,2.88,4,0,2025-10-20
2347,353,24,4,7,4,2,284,3.48,3,1,2025-08-23
2348,326,22,1,7,3,2,579,0.98,3,0,2025-10-01
2349,36,3,2,1,3,3,2234,2.42,1,1,2025-09-20
2350,401,28,2,2,2,2,2641,0.87,1,0,2025-07-28
2351,240,17,3,7,5,2,2604,2.22,3,0,2025-09-21
2352,50,4,4,1,1,3,2185,2.16,3,0,2025-08-10
2353,331,23,4,5,1,2,762,4.96,4,0,2025-07-30
2354,209,14,4,3,5,4,1873,1.31,1,1,2025-07-04
2355,354,24,4,5,3,2,106,2.8,3,0,2025-08-23
2356,199,13,5,5,3,1,2646,4.59,4,0,2025-09-15
2357,46,3,2,2,1,2,2275,4.64,4,1,2025-08-16
2358,363,25,2,2,5,1,1539,1.96,4,0,2025-07-17
2359,222,15,4,2,5,4,463,1.47,3,1,2025-08-20
2360,9,1,4,1,4,4,2451,0.28,1,0,2025-07-27
2361,44,3,2,7,4,2,1343,1.53,2,1,2025-07-21
2362,117,8,4,3,4,4,520,0.15,3,0,2025-09-25
2363,129,9,2,6,4,1,131,4.64,1,0,2025-09-10
2364,354,24,4,6,4,2,1676,4.84,4,0,2025-08-27
2365,285,19,5,3,1,3,2522,0.62,2,0,2025-09-20
2366,141,9,2,5,5,1,952,0.68,2,1,2025-07-25
2367,396,27,1,3,3,4,911,4.0,1,0,2025-07-21
2368,191,13,5,7,3,1,1165,4.28,2,0,2025-10-14
2369,250,17,3,3,2,1,232,2.23,3,1,2025-07-31
2370,236,16,5,3,2,1,2041,2.48,4,1,2025-08-26
2371,32,3,2,4,1,3,2123,1.91,4,1,2025-09-11
2372,260,18,5,3,5,4,1335,1.7,3,1,2025-08-26
2373,11,1,4,1,2,1,2131,1.14,4,0,2025-07-11
2374,308,21,1,6,2,4,1104,0.68,2,0,2025-08-10
2375,441,30,2,1,5,2,1436,2.63,3,0,2025-10-24
2376,366,25,2,1,1,1,1086,0.81,1,0,2025-10-06
2377,162,11,2,6,2,4,1711,0.87,1,0,2025-10-19
2378,76,5,1,7,4,1,1660,3.17,4,0,2025-10-19
2379,55,4,4,8,4,1,674,2.21,4,0,2025-10-05
2380,101,7,1,6,3,2,2264,2.78,4,1,2025-08-23
2381,51,4,4,3,1,3,803,1.44,1,0,2025-10-11
2382,23,2,4,1,3,1,2214,1.42,4,1,2025-09-30
2383,213,15,4,7,4,3,1996,0.73,3,0,2025-07-23
2384,121,8,4,4,5,3,468,4.59,2,0,2025-10-06
2385,151,10,1,1,4,1,1018,0.89,3,0,2025-07-07
2386,91,6,1,2,3,4,2391,0.48,1,1,2025-08-06
2387,417,29,1,4,3,2,1920,1.68,3,0,2025-07-07
2388,341,23,4,6,2,1,2329,3.75,1,0,2025-10-06
2389,239,17,3,6,5,3,2300,3.63,1,0,2025-09-18
2390,279,19,5,1,4,1,1841,1.14,1,0,2025-10-28
2391,42,3,2,3,5,1,1106,2.56,1,0,2025-09-17
2392,236,16,5,1,1,3,1950,3.37,4,0,2025-09-04
2393,23,2,4,7,4,3,2300,0.61,1,0,2025-08-22
2394,370,26,3,3,2,4,2292,0.99,2,1,2025-07-25
2395,245,17,3,1,2,3,182,2.85,4,1,2025-09-09
2396,8,1,4,6,4,3,962,2.74,2,1,2025-10-03
2397,306,21,1,7,4,2,2878,2.69,4,0,2025-09-25
2398,44,3,2,2,3,1,389,3.56,1,0,2025-10-04
2399,362,25,2,1,1,4,2081,4.11,3,0,2025-09-03
2400,94,6,1,6,4,1,2540,1.79,4,1,2025-07-18
2401,248,17,3,2,2,3,512,3.32,3,0,2025-10-06
2402,200,13,5,6,1,3,723,3.95,1,0,2025-09-14
2403,423,29,1,7,4,4,326,2.98,1,1,2025-09-01
2404,339,23,4,3,1,2,697,4.0,3,1,2025-09-20
2405,50,4,4,5,4,4,1180,1.53,2,1,2025-09-05
2406,237,16,5,3,2,4,1511,4.11,1,0,2025-10-09
2407,304,20,1,7,2,4,2107,1.06,2,0,2025-09-27
2408,315,22,1,7,4,3,668,4.17,3,1,2025-08-16
2409,198,13,5,8,2,1,965,3.41,4,0,2025-09-18
2410,153,10,1,1,5,1,1595,4.77,1,0,2025-08-30
2411,89,6,1,7,4,2,2760,2.46,4,0,2025-08-22
2412,105,7,1,2,1,3,518,3.31,2,0,2025-08-22
2413,302,20,1,4,3,4,562,4.41,1,1,2025-09-13
2414,286,19,5,1,2,4,1521,2.72,1,0,2025-10-24
2415,24,2,4,8,5,4,2318,0.2,4,0,2025-09-20
2416,124,8,4,6,2,1,704,3.75,1,0,2025-08-19
2417,258,18,5,2,3,1,630,0.14,4,0,2025-09-19
2418,155,10,1,2,4,2,223,1.07,1,0,2025-09-19
2419,312,21,1,5,2,2,2193,0.28,4,1,2025-09-24
2420,170,11,2,4,1,1,1880,1.17,3,1,2025-09-27
2421,70,5,1,7,3,2,2336,2.29,1,0,2025-10-15
2422,108,7,1,2,3,4,2833,1.87,2,0,2025-07-05
2423,288,19,5,3,4,4,2160,1.98,1,1,2025-07-22
2424,93,6,1,6,5,1,369,0.9,4,0,2025-08-28
2425,439,30,2,4,4,4,758,1.23,1,1,2025-08-07
2426,202,13,5,8,2,4,1738,0.37,2,0,2025-08-01
2427,279,19,5,7,1,3,1470,1.79,4,0,2025-07-26
2428,208,14,4,3,5,4,508,2.17,4,1,2025-10-04
2429,425,29,1,3,5,2,2359,3.68,1,0,2025-07-17
2430,300,20,1,5,5,4,2400,3.77,1,0,2025-07-03
2431,89,6,1,2,5,4,1020,1.52,4,0,2025-09-01
2432,217,15,4,2,4,1,1148,2.13,2,0,2025-07-21
2433,37,3,2,5,3,2,607,0.93,3,1,2025-10-20
2434,268,18,5,4,2,1,1057,2.26,2,0,2025-07-21
2435,339,23,4,1,2,1,188,2.26,3,0,2025-10-17
2436,74,5,1,8,1,1,547,4.31,2,0,2025-09-23
2437,164,11,2,7,5,2,1821,1.59,1,0,2025-07-29
2438,367,26,3,3,5,2,1224,2.38,4,0,2025-07-25
2439,145,10,1,1,3,1,2354,1.2,1,0,2025-10-17
2440,44,3,2,8,4,1,1971,4.2,3,0,2025-07-25
2441,379,26,3,6,5,4,1383,2.09,3,0,2025-10-11
2442,433,30,2,4,5,4,1151,3.08,2,0,2025-10-02
2443,51,4,4,1,2,4,2423,0.19,3,1,2025-07-24
2444,309,21,1,8,5,4,1625,4.0,1,0,2025-07-30
2445,117,8,4,6,4,2,176,1.28,3,1,2025-07-12
2446,317,22,1,1,4,1,2446,2.61,3,0,2025-10-01
2447,190,13,5,4,3,1,1454,1.6,1,0,2025-08-04
2448,279,19,5,8,4,3,1528,1.49,1,0,2025-08-19
2449,214,15,4,5,4,3,1443,4.64,1,0,2025-08-10
2450,228,16,5,5,4,2,1379,1.42,4,0,2025-09-10
2451,147,10,1,4,1,4,2116,3.48,4,0,2025-07-16
2452,261,18,5,6,2,1,285,3.15,2,0,2025-07-22
2453,217,15,4,6,2,1,1509,2.18,3,0,2025-09-22
2454,356,25,2,7,5,4,1373,2.78,1,1,2025-07-03
2455,347,24,4,3,4,4,2120,2.47,2,1,2025-09-20
2456,431,30,2,3,1,2,2503,0.5,2,1,2025-09-18
2457,119,8,4,7,2,1,1274,0.2,4,1,2025-10-16
2458,2,1,4,1,5,1,1666,3.8,4,0,2025-10-10
2459,175,12,3,8,2,1,60,3.39,4,0,2025-08-22
2460,50,4,4,8,5,1,2798,0.99,1,0,2025-07-06
2461,281,19,5,8,3,4,85,1.94,2,0,2025-09-09
2462,260,18,5,5,4,1,808,4.2,1,1,2025-10-16
2463,17,2,4,2,2,4,37,1.4,1,0,2025-09-17
2464,285,19,5,8,5,3,601,3.8,1,0,2025-10-14
2465,379,26,3,3,2,1,1704,4.32,2,0,2025-10-12
2466,155,10,1,5,2,2,591,4.9,3,0,2025-08-17
2467,442,30,2,1,5,4,836,0.33,3,0,2025-07-02
2468,244,17,3,7,1,1,551,0.1,3,1,2025-08-07
2469,426,29,1,8,5,3,800,3.23,4,0,2025-07-29
2470,234,16,5,4,5,1,2048,2.61,4,0,2025-09-27
2471,68,5,1,8,5,4,1015,2.55,1,0,2025-10-19
2472,318,22,1,5,3,4,2681,3.72,1,1,2025-07-11
2473,52,4,4,5,1,2,894,3.22,2,0,2025-09-01
2474,104,7,1,8,5,1,1351,1.12,4,1,2025-10-02
2475,376,26,3,3,1,4,1577,4.09,3,1,2025-10-21
2476,117,8,4,7,3,3,1495,0.53,2,0,2025-10-28
2477,207,14,4,1,4,1,2616,0.55,2,1,2025-07-02
2478,79,5,1,3,2,4,256,1.24,4,0,2025-09-19
2479,110,7,1,7,1,2,2049,3.37,3,0,2025-07-12
2480,246,17,3,5,3,1,924,0.3,3,0,2025-10-14
2481,205,14,4,5,4,4,2314,4.56,1,0,2025-08-17
2482,102,7,1,3,5,1,742,0.65,4,0,2025-09-15
2483,202,13,5,1,3,1,857,4.53,1,1,2025-09-17
2484,203,13,5,8,4,1,2534,2.22,2,0,2025-08-27
2485,382,26,3,4,2,2,236,4.3,4,0,2025-07-28
2486,296,20,1,6,3,3,1170,2.5,3,1,2025-08-26
2487,225,15,4,6,1,4,647,3.35,3,1,2025-07-22
2488,405,28,2,5,4,3,1172,3.76,3,0,2025-08-19
2489,203,13,5,6,1,4,1638,4.45,1,1,2025-09-10
2490,333,23,4,4,4,1,1342,3.33,4,0,2025-09-09
2491,45,3,2,3,5,1,21,1.22,3,0,2025-09-14
2492,75,5,1,7,5,4,1527,1.2,3,0,2025-09-20
2493,162,11,2,4,1,4,2788,2.69,1,0,2025-07-05
2494,426,29,1,3,2,2,1733,0.87,1,0,2025-08-30
2495,434,30,2,4,2,3,1275,2.85,3,0,2025-08-17
2496,316,22,1,2,1,1,1583,2.98,1,0,2025-09-25
2497,114,8,4,6,1,3,24,4.15,3,0,2025-07-17
2498,324,22,1,3,2,1,954,2.38,2,1,2025-09-20
2499,124,8,4,4,3,2,1456,0.13,1,0,2025-09-28
2500,383,26,3,8,4,3,1239,0.45,1,1,2025-10-24
2501,390,27,1,5,1,4,2274,4.72,3,0,2025-09-13
2502,292,20,1,8,5,2,1188,3.03,1,0,2025-08-28
2503,402,28,2,2,5,3,1745,4.85,2,0,2025-10-01
2504,288,19,5,4,3,4,959,3.75,2,0,2025-09-20
2505,321,22,1,3,5,1,2857,3.84,3,1,2025-10-17
2506,240,17,3,4,5,3,140,0.8,1,1,2025-10-16
2507,127,9,2,3,1,1,927,2.34,3,0,2025-08-04
2508,143,10,1,7,1,2,204,4.49,1,0,2025-09-11
2509,290,19,5,4,4,2,55,3.68,2,0,2025-09-20
2510,84,6,1,2,1,3,2030,1.35,2,0,2025-10-04
2511,103,7,1,8,2,3,824,0.29,3,0,2025-10-28
2512,35,3,2,1,3,2,467,2.19,4,0,2025-07-07
2513,426,29,1,2,5,1,953,3.33,2,1,2025-08-09
2514,109,7,1,2,5,3,1437,0.44,1,1,2025-10-03
2515,361,25,2,6,2,4,1959,4.94,4,1,2025-10-18
2516,135,9,2,4,3,4,981,3.17,3,1,2025-09-13
2517,361,25,2,8,5,4,1004,2.89,3,0,2025-07-09
2518,181,12,3,8,1,2,2265,4.52,1,1,2025-09-13
2519,160,11,2,2,2,2,1449,4.41,4,1,2025-07-21
2520,115,8,4,3,2,3,116,1.21,2,0,2025-08-31
2521,9,1,4,5,1,1,2245,0.28,2,0,2025-08-16
2522,323,22,1,6,2,3,1243,0.44,4,1,2025-08-16
2523,211,14,4,5,2,4,663,4.02,2,0,2025-07-03
2524,178,12,3,5,3,2,1287,1.48,1,0,2025-07-07
2525,406,28,2,2,4,3,1061,4.41,3,1,2025-07-31
2526,359,25,2,4,1,2,647,1.26,3,0,2025-09-25
2527,401,28,2,3,3,2,2547,4.04,2,0,2025-09-27
2528,161,11,2,2,5,2,2774,4.47,4,1,2025-07-18
2529,25,2,4,1,4,3,161,3.1,3,1,2025-07-23
2530,7,1,4,6,3,3,1378,1.89,1,1,2025-08-10
2531,346,23,4,6,2,3,1619,4.59,3,1,2025-09-13
2532,189,13,5,6,5,2,791,2.99,2,0,2025-08-09
2533,87,6,1,6,3,1,764,2.99,2,1,2025-10-13
2534,185,12,3,6,1,4,212,0.77,4,0,2025-09-26
2535,409,28,2,1,5,4,2121,2.48,3,0,2025-10-08
2536,379,26,3,4,2,3,390,4.86,3,0,2025-09-25
2537,74,5,1,8,3,3,1826,3.12,1,1,2025-08-15
2538,288,19,5,1,5,1,2352,0.85,1,1,2025-07-03
2539,230,16,5,7,5,1,1612,1.17,4,0,2025-08-12
2540,211,14,4,6,3,1,1478,1.82,3,0,2025-10-09
2541,427,29,1,8,1,2,1340,1.97,2,1,2025-09-08
2542,323,22,1,5,4,4,910,2.73,3,0,2025-08-23
2543,108,7,1,7,4,1,1864,3.93,3,0,2025-10-15
2544,96,6,1,6,2,4,2038,3.37,2,0,2025-08-14
2545,117,8,4,5,5,1,920,0.68,1,0,2025-10-10
2546,400,28,2,4,1,3,782,3.84,2,1,2025-09-30
2547,325,22,1,7,5,3,1612,1.03,4,0,2025-09-06
2548,265,18,5,3,2,1,2203,2.38,3,0,2025-10-19
2549,419,29,1,4,4,3,2030,0.3,3,0,2025-07-19
2550,20,2,4,7,2,4,1254,1.56,2,0,2025-08-08
2551,88,6,1,7,2,2,995,1.69,3,1,2025-09-21
2552,191,13,5,8,1,3,57,3.2,4,1,2025-07-31
2553,312,21,1,8,2,2,2800,3.9,4,0,2025-09-23
2554,49,4,4,8,1,4,2678,0.45,1,0,2025-07-20
2555,337,23,4,1,1,4,2449,3.51,1,0,2025-09-29
2556,95,6,1,3,2,3,998,0.8,2,1,2025-07-23
2557,22,2,4,4,1,4,1537,3.67,2,0,2025-10-10
2558,247,17,3,5,3,4,2692,3.92,2,1,2025-08-29
2559,126,9,2,2,5,1,74,0.12,4,1,2025-10-28
2560,13,1,4,6,5,4,1802,4.28,4,0,2025-10-24
2561,346,23,4,8,4,2,715,2.5,1,1,2025-08-22
2562,422,29,1,7,3,2,1567,0.39,1,0,2025-09-10
2563,310,21,1,1,2,2,1376,0.19,3,0,2025-09-05
2564,114,8,4,8,3,2,364,2.37,1,0,2025-09-25
2565,361,25,2,4,5,3,15,0.37,4,1,2025-09-24
2566,330,23,4,1,4,4,822,2.02,4,0,2025-07-09
2567,35,3,2,1,5,4,364,2.03,2,0,2025-10-26
2568,216,15,4,4,2,1,347,2.52,3,0,2025-09-17
2569,378,26,3,3,3,4,2481,1.66,4,0,2025-08-30
2570,347,24,4,2,1,3,2444,3.39,3,1,2025-09-05
2571,98,7,1,1,3,1,1153,4.5,4,0,2025-10-09
2572,96,6,1,5,5,1,1263,3.02,1,1,2025-07-27
2573,197,13,5,1,3,1,1872,4.68,3,0,2025-07-29
2574,424,29,1,4,4,2,2206,4.24,4,1,2025-08-06
2575,192,13,5,3,5,3,367,4.37,4,1,2025-07-09
2576,362,25,2,4,3,4,774,3.71,1,0,2025-08-18
2577,252,17,3,5,5,4,2216,0.91,2,0,2025-09-18
2578,43,3,2,3,3,4,1401,1.99,1,0,2025-08-02
2579,55,4,4,5,4,2,172,3.96,1,1,2025-10-04
2580,342,23,4,1,1,3,2079,1.46,1,1,2025-08-01
2581,219,15,4,6,2,4,1702,1.96,4,1,2025-09-02
2582,278,19,5,4,2,2,733,4.74,3,0,2025-10-07
2583,47,3,2,1,2,4,403,3.73,4,1,2025-07-25
2584,91,6,1,5,5,3,1932,2.28,1,1,2025-07-07
2585,243,17,3,3,1,2,1318,0.32,3,0,2025-09-02
2586,370,26,3,7,2,1,217,4.26,2,0,2025-09-22
2587,35,3,2,2,1,2,1742,3.06,2,0,2025-09-03
2588,297,20,1,8,4,3,1584,4.65,3,0,2025-09-29
2589,310,21,1,6,5,1,2372,1.53,1,0,2025-09-29
2590,325,22,1,3,3,3,1122,2.04,3,0,2025-07-11
2591,343,23,4,6,4,2,1001,3.33,3,0,2025-10-22
2592,372,26,3,5,1,4,2479,1.27,2,0,2025-10-14
2593,215,15,4,7,4,1,1835,4.63,2,1,2025-09-30
2594,94,6,1,8,1,1,1488,2.59,1,1,2025-08-19
2595,324,22,1,5,4,4,2579,1.36,1,0,2025-07-18
2596,34,3,2,8,1,1,381,4.61,1,1,2025-10-02
2597,434,30,2,1,5,4,1662,4.14,2,0,2025-08-20
2598,255,17,3,6,4,1,1851,1.29,4,0,2025-09-09
2599,116,8,4,1,3,3,2045,3.81,2,1,2025-07-16
2600,48,4,4,7,4,2,845,2.27,4,1,2025-07-04
2601,226,15,4,2,3,2,424,0.96,3,0,2025-09-09
2602,272,19,5,3,2,2,917,2.66,2,0,2025-09-08
2603,438,30,2,8,4,4,1835,4.06,4,0,2025-09-29
2604,213,15,4,4,4,1,2725,4.39,4,0,2025-10-16
2605,35,3,2,8,3,2,21,4.0,3,0,2025-09-04
2606,314,21,1,7,4,2,1871,3.41,2,0,2025-09-10
2607,129,9,2,1,4,4,181,1.76,1,0,2025-08-31
2608,42,3,2,4,3,3,2155,2.4,1,0,2025-08-18
2609,79,5,1,1,4,4,909,1.32,4,0,2025-09-10
2610,201,13,5,4,5,2,1001,1.7,4,0,2025-07-28
2611,433,30,2,7,3,3,2270,1.49,3,0,2025-08-30
2612,49,4,4,1,1,4,750,1.76,4,0,2025-08-02
2613,28,2,4,4,4,2,1518,4.42,1,0,2025-09-17
2614,428,29,1,3,1,2,1628,1.61,2,1,2025-08-08
2615,167,11,2,5,2,2,2540,0.18,1,0,2025-07-08
2616,161,11,2,3,5,1,2471,2.35,3,0,2025-08-14
2617,85,6,1,7,2,3,1538,3.51,4,0,2025-10-26
2618,91,6,1,8,2,4,2809,3.98,2,0,2025-08-12
2619,141,9,2,8,3,1,1543,4.02,1,0,2025-08-11
2620,278,19,5,3,3,1,41,1.29,3,0,2025-08-27
2621,322,22,1,4,1,4,1054,1.91,4,1,2025-10-16
2622,441,30,2,3,2,4,2606,1.44,4,0,2025-07-24
2623,179,12,3,4,4,2,227,3.45,4,0,2025-08-03
2624,383,26,3,5,3,2,247,3.52,4,0,2025-09-11
2625,145,10,1,8,1,1,1061,4.11,4,0,2025-08-29
2626,414,28,2,6,4,4,229,4.95,3,0,2025-09-29
2627,329,23,4,1,3,3,2325,3.66,4,0,2025-09-06
2628,78,5,1,3,4,2,654,1.32,2,0,2025-10-10
2629,169,11,2,4,1,3,199,0.84,2,0,2025-09-06
2630,315,22,1,7,2,2,2284,0.91,1,1,2025-07-08
2631,273,19,5,8,5,2,2043,4.28,4,0,2025-07-17
2632,59,4,4,8,5,2,1037,2.63,1,0,2025-08-26
2633,65,4,4,2,1,1,2390,1.04,3,0,2025-07-24
2634,364,25,2,8,3,1,2498,4.09,4,1,2025-08-12
2635,396,27,1,6,4,4,720,2.37,1,1,2025-10-23
2636,24,2,4,7,3,2,321,3.92,3,1,2025-08-28
2637,32,3,2,8,5,3,1430,0.22,2,0,2025-08-04
2638,372,26,3,5,1,3,2423,1.7,1,0,2025-07-23
2639,311,21,1,2,2,2,2105,1.03,3,0,2025-08-15
2640,116,8,4,4,1,1,2588,2.64,1,0,2025-07-12
2641,70,5,1,6,3,1,2772,4.56,3,0,2025-07-29
2642,158,10,1,3,2,1,2341,0.84,4,1,2025-09-22
2643,330,23,4,6,4,4,1569,1.69,3,0,2025-10-20
2644,435,30,2,4,5,1,393,2.82,3,1,2025-08-18
2645,332,23,4,4,3,4,1829,4.59,4,0,2025-08-10
2646,331,23,4,2,1,2,2107,1.08,4,0,2025-07-30
2647,22,2,4,5,2,2,2152,2.6,1,1,2025-07-08
2648,154,10,1,8,3,2,15,1.27,2,1,2025-08-14
2649,185,12,3,6,2,3,276,4.46,1,0,2025-08-26
2650,352,24,4,4,1,4,2458,1.29,1,1,2025-09-02
2651,156,10,1,8,5,1,1401,1.79,4,0,2025-07-13
2652,402,28,2,4,3,3,1586,0.58,3,0,2025-07-25
2653,126,9,2,2,4,1,2018,2.63,2,1,2025-10-13
2654,372,26,3,5,5,4,571,2.45,4,0,2025-09-14
2655,326,22,1,2,3,1,1567,4.92,3,0,2025-10-11
2656,235,16,5,7,1,2,2232,3.36,1,0,2025-07-28
2657,348,24,4,7,5,2,1215,2.79,1,1,2025-10-05
2658,54,4,4,3,4,3,2570,0.76,2,0,2025-08-08
2659,340,23,4,8,4,1,2051,2.46,2,1,2025-07-06
2660,257,18,5,4,4,4,1273,4.86,3,0,2025-08-01
2661,233,16,5,1,3,2,844,2.28,3,0,2025-07-08
2662,64,4,4,7,5,2,521,1.9,4,0,2025-07-08
2663,14,1,4,1,5,3,2128,0.13,2,1,2025-09-17
2664,128,9,2,1,3,1,737,1.73,4,1,2025-07-13
2665,400,28,2,4,1,2,693,4.4,3,0,2025-07-27
2666,60,4,4,1,3,4,2466,3.31,4,0,2025-07-13
2667,176,12,3,1,4,2,14,2.99,1,0,2025-07-05
2668,144,10,1,2,4,3,404,4.88,1,0,2025-08-04
2669,352,24,4,1,5,4,1819,3.14,3,1,2025-09-17
2670,410,28,2,6,2,2,1054,4.04,4,0,2025-10-08
2671,208,14,4,3,4,1,1551,0.19,2,0,2025-09-18
2672,148,10,1,8,5,4,1309,2.38,1,1,2025-07-12
2673,117,8,4,4,3,2,812,0.39,4,0,2025-09-16
2674,179,12,3,1,2,4,1753,4.84,4,1,2025-10-05
2675,139,9,2,5,2,3,647,2.87,3,0,2025-10-18
2676,238,16,5,3,4,3,1098,1.43,4,0,2025-10-13
2677,344,23,4,7,4,4,2113,2.78,4,0,2025-08-27
2678,165,11,2,3,4,4,1967,2.87,2,0,2025-09-17
2679,299,20,1,5,3,4,2038,4.73,1,1,2025-07-03
2680,108,7,1,1,2,2,211,2.79,1,1,2025-08-03
2681,412,28,2,7,3,3,2727,1.1,4,0,2025-10-03
2682,61,4,4,6,5,1,67,4.59,4,1,2025-10-09
2683,311,21,1,4,2,1,822,1.24,3,1,2025-08-29
2684,237,16,5,6,4,4,2800,0.62,1,0,2025-10-24
2685,78,5,1,1,4,2,780,4.56,4,0,2025-07-31
2686,287,19,5,1,1,4,1403,1.38,2,0,2025-10-12
2687,76,5,1,6,5,3,2708,3.01,1,1,2025-09-08
2688,204,13,5,1,3,4,1537,1.23,4,0,2025-09-17
2689,211,14,4,3,4,4,79,0.18,4,1,2025-07-14
2690,60,4,4,7,1,4,1327,0.74,3,0,2025-10-19
2691,61,4,4,3,1,4,4,1.49,2,1,2025-07-25
2692,272,19,5,5,3,4,2111,2.46,2,1,2025-09-16
2693,354,24,4,5,3,3,606,2.59,2,1,2025-07-06
2694,116,8,4,2,3,3,2012,4.75,4,0,2025-10-20
2695,144,10,1,1,3,2,11,3.08,3,0,2025-09-27
2696,428,29,1,8,1,3,452,3.74,3,1,2025-09-21
2697,60,4,4,4,1,3,2351,4.74,3,0,2025-09-15
2698,422,29,1,1,5,4,1334,4.62,1,1,2025-07-13
2699,415,28,2,5,2,3,812,2.99,1,0,2025-07-23
2700,33,3,2,4,3,1,2134,2.42,1,0,2025-07-12
2701,404,28,2,1,2,4,1266,4.46,3,1,2025-08-09
2702,122,8,4,6,1,1,1972,3.4,3,0,2025-07-07
2703,361,25,2,6,1,3,1999,4.18,4,0,2025-07-12
2704,254,17,3,7,2,1,1860,0.53,4,0,2025-07-29
2705,303,20,1,7,1,1,86,1.95,1,0,2025-09-01
2706,135,9,2,7,1,1,1226,2.93,4,1,2025-08-01
2707,298,20,1,8,1,3,2615,3.93,4,1,2025-08-06
2708,388,27,1,2,2,3,2455,4.96,4,0,2025-09-20
2709,83,6,1,3,3,4,383,3.5,2,0,2025-10-28
2710,102,7,1,7,5,3,1821,4.0,1,0,2025-07-12
2711,244,17,3,3,2,4,1864,3.73,2,0,2025-10-12
2712,296,20,1,8,4,1,1957,3.73,2,0,2025-07-03
2713,230,16,5,8,5,1,1259,0.24,4,0,2025-08-23
2714,316,22,1,4,4,3,489,3.87,4,0,2025-08-21
2715,176,12,3,2,3,3,1493,0.44,1,1,2025-08-20
2716,76,5,1,2,2,2,334,3.61,3,0,2025-10-11
2717,171,11,2,6,4,3,1787,3.04,2,0,2025-08-25
2718,135,9,2,3,3,1,253,1.09,4,0,2025-08-17
2719,69,5,1,2,3,2,466,2.11,1,0,2025-08-15
2720,209,14,4,5,4,4,461,3.09,2,0,2025-07-07
2721,409,28,2,4,3,1,1588,0.11,2,0,2025-10-05
2722,67,5,1,6,1,2,1591,2.6,4,1,2025-09-15
2723,103,7,1,4,1,2,2596,2.85,4,0,2025-07-06
2724,405,28,2,2,1,4,1951,0.94,3,0,2025-07-02
2725,280,19,5,7,3,2,1508,1.28,3,0,2025-09-25
2726,346,23,4,8,1,4,2252,0.79,2,0,2025-10-26
2727,49,4,4,8,3,3,419,2.15,2,0,2025-10-07
2728,339,23,4,8,5,3,1048,2.29,4,1,2025-07-13
2729,121,8,4,8,2,3,2824,2.98,2,0,2025-09-25
2730,95,6,1,6,3,4,1640,4.84,3,0,2025-08-23
2731,204,13,5,6,1,3,1899,1.61,1,0,2025-07-02
2732,270,18,5,2,2,1,618,3.53,4,0,2025-09-23
